entity_id,student_activity_code,student_activity_desc,student_particip_desc,activity_office_desc
438791,NULL,NULL,NULL,NULL
438796,NULL,NULL,NULL,NULL
438798,AHSS,Honor Students' Society,Participated,NULL
438806,RHUV,University (Albany) Village Residnt,Participated,NULL
438806,SCCC,Cal Corps Friends and Alumni,Participated,NULL
438837,GPGD,Phi Gamma Delta,Participated,NULL
438841,NULL,NULL,NULL,NULL
438857,SCCC,Cal Corps Friends and Alumni,Participated,NULL
438870,EAGBR,Education Abroad Program - United Kingdo,Participated,NULL
438870,SCCC,Cal Corps Friends and Alumni,Participated,NULL
438875,GKA,Kappa Alpha,Participated,NULL
438884,SCCC,Cal Corps Friends and Alumni,Participated,NULL
438884,USBR,Summer Bridge Program Participant,Participated,NULL
438887,GPKS,Phi Kappa Sigma,Participated,NULL
438890,GCO,Chi Omega,Participated,NULL
438895,NULL,NULL,NULL,NULL
438939,GAOI,Alpha Omicron Pi,Participated,NULL
438943,GSPE,Sigma Phi Epsilon Fraternity,Participated,NULL
438944,NULL,NULL,NULL,NULL
438953,GDDD,Delta Delta Delta,Participated,NULL
438953,VCSO,Cal Summer Orientation (CALSO),Participated,Counselor
438966,DSPA,Disabled Student Program Alumni,Participated,User of Service
438972,NULL,NULL,NULL,NULL
438978,NULL,NULL,NULL,NULL
438989,NULL,NULL,NULL,NULL
439000,RHIH,International House Resident,Participated,NULL
439008,GZBT,Zeta Beta Tau,Participated,NULL
439008,VCSO,Cal Summer Orientation (CALSO),Participated,Counselor
439009,CLAS,ASUC Officer/Senator,Participated,NULL
439009,PCHND,Peace Corps - Honduras,Participated,NULL
439015,AHSS,Honor Students' Society,Participated,NULL
439029,GADC,Alpha Delta Chi,Participated,NULL
439036,RHSC,Univ Students Co-op Assoc. Resident,Participated,NULL
439068,NULL,NULL,NULL,NULL
439087,AHSS,Honor Students' Society,Participated,NULL
439100,NULL,NULL,NULL,NULL
439111,NULL,NULL,NULL,NULL
439117,NULL,NULL,NULL,NULL
439135,SCCC,Cal Corps Friends and Alumni,Participated,NULL
439156,DSPA,Disabled Student Program Alumni,Participated,User of Service
439156,LCMS,SLCT-Math/Statistics,Participated,NULL
439156,LCSC,SLCT-Sciences,Participated,NULL
439156,UBSH,Black Science & Health Association,Participated,NULL
439159,EAFRA,Education Abroad Program - France,Participated,NULL
439159,GADI,Alpha Delta Pi,Participated,NULL
439160,NULL,NULL,NULL,NULL
439163,NULL,NULL,NULL,NULL
439221,NULL,NULL,NULL,NULL
439241,NULL,NULL,NULL,NULL
439255,UICF,Intervarsity Christian Fellowship,Participated,NULL
439296,NULL,NULL,NULL,NULL
439335,RHUV,University (Albany) Village Residnt,Participated,NULL
439348,ARSP,Re-Entry Students Program,Participated,NULL
439348,RHIH,International House Resident,Participated,NULL
439348,RHSM,Smyth-Fernwald Campus Apartments,Participated,NULL
439348,SCCS,Child Care Student-Parent Alumni,Participated,NULL
439363,NULL,NULL,NULL,NULL
439371,NULL,NULL,NULL,NULL
439391,RHUV,University (Albany) Village Residnt,Participated,NULL
439412,NULL,NULL,NULL,NULL
439419,NULL,NULL,NULL,NULL
439420,NULL,NULL,NULL,NULL
439431,NULL,NULL,NULL,NULL
439443,NULL,NULL,NULL,NULL
439461,NULL,NULL,NULL,NULL
439466,NULL,NULL,NULL,NULL
439507,NULL,NULL,NULL,NULL
439513,RHUV,University (Albany) Village Residnt,Participated,NULL
439513,SCCC,Cal Corps Friends and Alumni,Participated,NULL
439539,NULL,NULL,NULL,NULL
439612,NULL,NULL,NULL,NULL
439632,NULL,NULL,NULL,NULL
439633,NULL,NULL,NULL,NULL
439653,NULL,NULL,NULL,NULL
439696,NULL,NULL,NULL,NULL
439763,RHI8,1983-92 I-House Resident,Participated,NULL
439763,RHIH,International House Resident,Participated,NULL
439763,RHUV,University (Albany) Village Residnt,Participated,NULL
439769,NULL,NULL,NULL,NULL
439785,NULL,NULL,NULL,NULL
439833,NULL,NULL,NULL,NULL
439838,NULL,NULL,NULL,NULL
439842,NULL,NULL,NULL,NULL
439858,NULL,NULL,NULL,NULL
439877,LWBT,Berkeley Technology Law Journal,Participated,NULL
439900,RHI8,1983-92 I-House Resident,Participated,NULL
439900,RHIH,International House Resident,Participated,NULL
439900,RHUV,University (Albany) Village Residnt,Participated,NULL
439901,NULL,NULL,NULL,NULL
439972,RHUV,University (Albany) Village Residnt,Participated,NULL
439972,UCSS,Chinese Student Service Center,Participated,NULL
440250,NULL,NULL,NULL,NULL
440396,NULL,NULL,NULL,NULL
440550,NULL,NULL,NULL,NULL
440552,NULL,NULL,NULL,NULL
440579,NULL,NULL,NULL,NULL
440580,NULL,NULL,NULL,NULL
440714,GPBP,Pi Beta Phi,Participated,NULL
440722,BUHB,Haas Business School Association,Participated,NULL
440722,GPKA,Pi Kappa Alpha Fraternity,Participated,NULL
440764,NULL,NULL,NULL,NULL
440925,NULL,NULL,NULL,NULL
440994,NULL,NULL,NULL,NULL
441004,RHSC,Univ Students Co-op Assoc. Resident,Participated,NULL
441005,NULL,NULL,NULL,NULL
441030,NULL,NULL,NULL,NULL
441070,MSMB,UC Marching Band Member,Participated,NULL
441079,AHSS,Honor Students' Society,Participated,NULL
441387,GCS,Chi Psi,Participated,NULL
441449,NULL,NULL,NULL,NULL
441505,NULL,NULL,NULL,NULL
441508,NULL,NULL,NULL,NULL
441531,EAAUS,Education Abroad Program - Australia,Participated,NULL
441536,GADP,Alpha Delta Phi,Participated,NULL
441564,LCMS,SLCT-Math/Statistics,Participated,NULL
441564,LCSC,SLCT-Sciences,Participated,NULL
441564,UBSH,Black Science & Health Association,Participated,NULL
441564,USBR,Summer Bridge Program Participant,Participated,NULL
441574,NULL,NULL,NULL,NULL
441610,NULL,NULL,NULL,NULL
441659,NULL,NULL,NULL,NULL
441660,NULL,NULL,NULL,NULL
441665,EISA,Educational Opportunity Program,Participated,NULL
441668,AAAD,African American Alumni Directory,Participated,NULL
441668,CFSJ,Center for Social Justice,Participated,NULL
441668,CVSG,Visitor Services Tour Guide,Participated,NULL
441668,LWAA,Berk Jrnl African-American Law & Policy,Participated,NULL
441668,LWAF,Law Students of African Descent,Participated,NULL
441668,MSCH,UC Choral Ensembles,Participated,NULL
441668,SCSF,CA Student Fdn Alumni & Friends,Participated,NULL
441668,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
441699,EISA,Educational Opportunity Program,Participated,NULL
441699,LRAC,La Raza Alumni Chapter,Participated,NULL
441699,LTAD,Latino Alumni Directory,Participated,NULL
441699,LWLS,La Raza Law Students Association,Participated,NULL
441716,RHI8,1983-92 I-House Resident,Participated,NULL
441716,RHIH,International House Resident,Participated,NULL
441733,GSCF,Sigma Chi Fraternity,Participated,NULL
441764,CLCP,Cal in the Capital Intern,Participated,NULL
441764,GCO,Chi Omega,Participated,NULL
441779,RHUV,University (Albany) Village Residnt,Participated,NULL
441779,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
441805,NULL,NULL,NULL,NULL
441844,RHSH,Stern Hall Resident,Participated,NULL
441886,NULL,NULL,NULL,NULL
441908,EISA,Educational Opportunity Program,Participated,NULL
441908,MSMB,UC Marching Band Member,Participated,NULL
441908,RHSC,Univ Students Co-op Assoc. Resident,Participated,NULL
441908,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
441911,NULL,NULL,NULL,NULL
441920,GZP,Zeta Psi,Participated,NULL
441927,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
441936,NULL,NULL,NULL,NULL
441937,NULL,NULL,NULL,NULL
441938,NULL,NULL,NULL,NULL
441939,NULL,NULL,NULL,NULL
441961,NULL,NULL,NULL,NULL
441971,NULL,NULL,NULL,NULL
441980,NULL,NULL,NULL,NULL
442005,BUUM,Undergraduate Marketing Association,Participated,NULL
442005,RHI8,1983-92 I-House Resident,Participated,NULL
442005,RHIH,International House Resident,Participated,NULL
442005,UHUM,Berk Campus Human Resources Council,Participated,NULL
442024,NULL,NULL,NULL,NULL
442045,GPKH,Pi Kappa Phi,Participated,NULL
442065,SCSF,CA Student Fdn Alumni & Friends,Participated,NULL
442074,NULL,NULL,NULL,NULL
442141,GDC,Delta Chi,Participated,NULL
442146,EAFRA,Education Abroad Program - France,Participated,NULL
442146,GADI,Alpha Delta Pi,Participated,NULL
442166,NULL,NULL,NULL,NULL
442189,GAEH,Alpha Epsilon Phi,Participated,NULL
442199,LCSS,SLCT-Social Sciences,Participated,NULL
442212,UVSA,Vietnamese Student Association,Participated,President
442216,NULL,NULL,NULL,NULL
442226,NULL,NULL,NULL,NULL
442255,NULL,NULL,NULL,NULL
442271,GAGD,Alpha Gamma Delta,Participated,NULL
442302,GCO,Chi Omega,Participated,NULL
442342,EAFRA,Education Abroad Program - France,Participated,NULL
442342,GPKP,Phi Kappa Psi,Participated,NULL
442342,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
442349,GGPB,Gamma Phi Beta,Participated,NULL
442362,NULL,NULL,NULL,NULL
442363,AHSS,Honor Students' Society,Participated,NULL
442363,GADP,Alpha Delta Phi,Participated,NULL
442370,LCSS,SLCT-Social Sciences,Participated,NULL
442370,SCCC,Cal Corps Friends and Alumni,Participated,NULL
442377,NULL,NULL,NULL,NULL
442421,CLSC,Senior Class Council,Participated,NULL
442421,GAPS,Alpha Phi Sorority,Participated,NULL
442424,NULL,NULL,NULL,NULL
442433,DSPA,Disabled Student Program Alumni,Participated,User of Service
442433,EISA,Educational Opportunity Program,Participated,NULL
442433,LCMS,SLCT-Math/Statistics,Participated,NULL
442442,GCH,Chi Phi,Participated,NULL
442488,AHSS,Honor Students' Society,Participated,NULL
442491,NULL,NULL,NULL,NULL
442511,GGPB,Gamma Phi Beta,Participated,NULL
442513,AHSS,Honor Students' Society,Participated,NULL
442513,GDDD,Delta Delta Delta,Participated,NULL
442514,GPKH,Pi Kappa Phi,Participated,NULL
442562,NULL,NULL,NULL,NULL
442570,NULL,NULL,NULL,NULL
442575,SWGA,Social Welfare Graduate Assembly,Participated,NULL
442591,NULL,NULL,NULL,NULL
442652,GDC,Delta Chi,Participated,NULL
442658,NULL,NULL,NULL,NULL
442660,NULL,NULL,NULL,NULL
442672,CVSG,Visitor Services Tour Guide,Participated,NULL
442672,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
442705,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
442725,GTC,Theta Chi,Participated,NULL
442760,MSCH,UC Choral Ensembles,Participated,NULL
442788,NULL,NULL,NULL,NULL
442797,NULL,NULL,NULL,NULL
442802,NULL,NULL,NULL,NULL
442805,GAPO,Alpha Phi Omega Nat'l Service Frat.,Participated,NULL
442805,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
442805,SCCC,Cal Corps Friends and Alumni,Participated,NULL
442805,UOAS,Oakland Asian Student Educ Services,Participated,NULL
442829,NULL,NULL,NULL,NULL
442837,EIP1,PDP Calculus Intensive,Participated,NULL
442837,EIR6,TRSP Transfer Student Services,Participated,NULL
442837,ENJC,Engineers' Joint Council,Participated,NULL
442837,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
442837,SCCC,Cal Corps Friends and Alumni,Participated,NULL
442838,NULL,NULL,NULL,NULL
442841,EADEU,Education Abroad Program - Germany,Participated,NULL
442850,NULL,NULL,NULL,NULL
442860,GDKE,Delta Kappa Epsilon,Participated,NULL
442869,NULL,NULL,NULL,NULL
442925,MSMB,UC Marching Band Member,Participated,NULL
442930,CLAS,ASUC Officer/Senator,Participated,NULL
442930,RHIH,International House Resident,Participated,NULL
442930,SCCC,Cal Corps Friends and Alumni,Participated,NULL
442930,USFP,Students For Progress,Participated,NULL
442937,NULL,NULL,NULL,NULL
442958,CLCP,Cal in the Capital Intern,Participated,NULL
442958,LCSS,SLCT-Social Sciences,Participated,NULL
442997,NULL,NULL,NULL,NULL
443005,AHSS,Honor Students' Society,Participated,NULL
443005,USFL,Berkeley Students For Life,Participated,NULL
443029,NULL,NULL,NULL,NULL
443040,NULL,NULL,NULL,NULL
443044,AHSS,Honor Students' Society,Participated,NULL
443044,GPBP,Pi Beta Phi,Participated,NULL
443059,NULL,NULL,NULL,NULL
443067,NULL,NULL,NULL,NULL
443095,NULL,NULL,NULL,NULL
443108,NULL,NULL,NULL,NULL
443142,RHI8,1983-92 I-House Resident,Participated,NULL
443142,RHIH,International House Resident,Participated,NULL
443156,RHI8,1983-92 I-House Resident,Participated,NULL
443156,RHIH,International House Resident,Participated,NULL
443163,NULL,NULL,NULL,NULL
443191,NULL,NULL,NULL,NULL
443231,AHSS,Honor Students' Society,Participated,NULL
443239,GDG,Delta Gamma,Participated,NULL
443244,GACI,Acacia,Participated,NULL
443284,EAGBR,Education Abroad Program - United Kingdo,Participated,NULL
443284,GPKH,Pi Kappa Phi,Participated,NULL
443314,NULL,NULL,NULL,NULL
443316,AHSS,Honor Students' Society,Participated,NULL
443325,NULL,NULL,NULL,NULL
443328,NULL,NULL,NULL,NULL
443330,AHSS,Honor Students' Society,Participated,NULL
443330,CLCP,Cal in the Capital Intern,Participated,NULL
443330,LSEO,Undergraduate Economics Association,Participated,NULL
443339,AHSS,Honor Students' Society,Participated,NULL
443339,LSMC,MCB Undergrad Assoc (MCBUSA),Participated,NULL
443364,CFSJ,Center for Social Justice,Participated,NULL
443364,DSPA,Disabled Student Program Alumni,Participated,User of Service
443364,GZBT,Zeta Beta Tau,Participated,NULL
443364,ITBL,Int'l Tax & Business Lawyer,Participated,NULL
443379,NULL,NULL,NULL,NULL
443380,NULL,NULL,NULL,NULL
443390,NULL,NULL,NULL,NULL
443532,NULL,NULL,NULL,NULL
443557,EISA,Educational Opportunity Program,Participated,NULL
443612,GDSI,Delta Sigma Pi Professional Frtnty,Participated,NULL
443612,LCBA,SLCT-Bus Admin/Economics,Participated,NULL
443663,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
443663,UPKI,Project Korean Involvement,Participated,NULL
443664,LSPS,Undergraduate Political Science Asn,Participated,NULL
443687,NULL,NULL,NULL,NULL
443711,OPFC,Foresight Pre-Optometry Club,Participated,NULL
443712,NULL,NULL,NULL,NULL
443740,ENME,American Soc Of Mechanical Engrs,Participated,NULL
443759,NULL,NULL,NULL,NULL
443763,GACO,Alpha Chi Omega,Participated,NULL
443770,NULL,NULL,NULL,NULL
443779,DSPA,Disabled Student Program Alumni,Participated,User of Service
443779,GAKA,Alpha Kappa Alpha,Participated,NULL
443779,USBR,Summer Bridge Program Participant,Participated,NULL
443792,EASWE,Education Abroad Program - Sweden,Participated,NULL
443808,AHSS,Honor Students' Society,Participated,NULL
443834,GADI,Alpha Delta Pi,Participated,NULL
443861,GPKS,Phi Kappa Sigma,Participated,NULL
443864,NULL,NULL,NULL,NULL
443867,GATO,Alpha Tau Omega Fraternity,Participated,NULL
443879,AHSS,Honor Students' Society,Participated,NULL
443879,BUUM,Undergraduate Marketing Association,Participated,NULL
443886,SCCC,Cal Corps Friends and Alumni,Participated,NULL
443886,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
443892,NULL,NULL,NULL,NULL
443930,SCCC,Cal Corps Friends and Alumni,Participated,NULL
443931,EISA,Educational Opportunity Program,Participated,NULL
443931,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
443947,GDKE,Delta Kappa Epsilon,Participated,NULL
443957,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
443959,NULL,NULL,NULL,NULL
443964,USBR,Summer Bridge Program Participant,Participated,NULL
444049,NULL,NULL,NULL,NULL
444062,CLCP,Cal in the Capital Intern,Participated,NULL
444062,GACO,Alpha Chi Omega,Participated,NULL
444072,NULL,NULL,NULL,NULL
444110,NULL,NULL,NULL,NULL
444118,ENGW,Graduate Women of Engineering,Participated,NULL
444118,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
444118,UPNI,Pilipino Am Netw Of Grad Insurgents,Participated,NULL
444132,EISA,Educational Opportunity Program,Participated,NULL
444132,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
444133,NULL,NULL,NULL,NULL
444136,NULL,NULL,NULL,NULL
444148,AHSS,Honor Students' Society,Participated,NULL
444148,GAEH,Alpha Epsilon Phi,Participated,NULL
444150,NULL,NULL,NULL,NULL
444167,AHSS,Honor Students' Society,Participated,NULL
444167,UJSU,Jewish Student Union,Participated,NULL
444187,NULL,NULL,NULL,NULL
444190,GPKH,Pi Kappa Phi,Participated,NULL
444204,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
444214,GPKS,Phi Kappa Sigma,Participated,NULL
444263,AMB,Mortar Board National Honor Society,Participated,NULL
444263,CLCP,Cal in the Capital Intern,Participated,NULL
444263,CLSC,Senior Class Council,Participated,NULL
444263,SCCC,Cal Corps Friends and Alumni,Participated,NULL
444263,SPRL,UC Rally Committee Alumnus,Participated,NULL
444263,VCSO,Cal Summer Orientation (CALSO),Participated,Counselor
444278,AHSS,Honor Students' Society,Participated,NULL
444280,NULL,NULL,NULL,NULL
444324,NULL,NULL,NULL,NULL
444337,EAFRA,Education Abroad Program - France,Participated,NULL
444337,RHI8,1983-92 I-House Resident,Participated,NULL
444337,RHIH,International House Resident,Participated,NULL
444344,GACO,Alpha Chi Omega,Participated,NULL
444345,LCSS,SLCT-Social Sciences,Participated,NULL
444345,RHI8,1983-92 I-House Resident,Participated,NULL
444345,RHIH,International House Resident,Participated,NULL
444345,UANE,A-NI-ME Jrnl of Japanese Animation,Participated,NULL
444345,UCAA,Cal-Animage Alpha,Participated,NULL
444384,NULL,NULL,NULL,NULL
444404,RHUV,University (Albany) Village Residnt,Participated,NULL
444404,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
444407,NULL,NULL,NULL,NULL
444428,AHSS,Honor Students' Society,Participated,NULL
444447,NULL,NULL,NULL,NULL
444458,EISA,Educational Opportunity Program,Participated,NULL
444458,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
444465,EAFRA,Education Abroad Program - France,Participated,NULL
444496,GACO,Alpha Chi Omega,Participated,NULL
444507,NULL,NULL,NULL,NULL
444543,NULL,NULL,NULL,NULL
444551,AHSS,Honor Students' Society,Participated,NULL
444551,RHIH,International House Resident,Participated,NULL
444577,ENJC,Engineers' Joint Council,Participated,NULL
444577,GSK,Sigma Kappa,Participated,NULL
444577,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
444597,NULL,NULL,NULL,NULL
444606,NULL,NULL,NULL,NULL
444638,NULL,NULL,NULL,NULL
444661,NULL,NULL,NULL,NULL
444662,NULL,NULL,NULL,NULL
444670,GAGO,Alpha Gamma Omega,Participated,NULL
444670,MSMB,UC Marching Band Member,Participated,NULL
444686,GAOI,Alpha Omicron Pi,Participated,NULL
444687,AHSS,Honor Students' Society,Participated,NULL
444691,AMB,Mortar Board National Honor Society,Participated,NULL
444691,GTBP,Tau Beta Pi Engineers' Honors Society,Participated,NULL
444705,AHSS,Honor Students' Society,Participated,NULL
444705,BUAB,Asian Business Association,Participated,NULL
444706,ENWE,Society Of Women Engineers,Participated,NULL
444730,EISA,Educational Opportunity Program,Participated,NULL
444730,SLAS,Affirmative Action/Student Life Advising,Participated,NULL
444741,SCCC,Cal Corps Friends and Alumni,Participated,NULL
444761,NULL,NULL,NULL,NULL
444784,NULL,NULL,NULL,NULL
444844,NULL,NULL,NULL,NULL
444853,IHRL,Int'l Human Rights Law Clinic,Participated,NULL
444853,JGLI,Berkeley Journal of Gender Law & Justice,Participated,Editor
444853,LWEB,East Bay Community Law Center,Participated,NULL
444853,LWLG,Boalt Hall LGBT Caucus,Participated,NULL
444856,RHUV,University (Albany) Village Residnt,Participated,NULL
444901,NULL,NULL,NULL,NULL
444922,NULL,NULL,NULL,NULL
444965,NULL,NULL,NULL,NULL
