entity_id,committee_code,committee_desc,committee_role_desc,unit_desc
4769,UT1,UCBF Elected Trustees - Term 1,Appointed Trustee-LS,UC Berkeley Foundation
4769,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
4769,UUF1,*KTP Campaign Exec Committee,Member,Univ Development/Alumni Relations - UDAR
4769,UUG6,*KTP Southern Califonia Steering Committ,Member,Univ Development/Alumni Relations - UDAR
4769,UUJ9,*KTP Committee Chair,Member,Univ Development/Alumni Relations - UDAR
4801,MO2,Library Board,Board Member,Library
4801,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
4801,UT2,UCBF Elected Trustees - Term 2,Trustee,UC Berkeley Foundation
4801,UTF,UCBF Finance & Administration Committee,Committee Member,UC Berkeley Foundation
4801,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
4804,NULL,NULL,NULL,NULL
4850,BP1,GSPP Advisory Board,Board Member,Public Policy
4850,CVLA,*Greater LA Committee-Defunct,Board Member,Univ Development/Alumni Relations - UDAR
4850,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
4875,NULL,NULL,NULL,NULL
4902,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
4902,MW1,Berkeley Law Alumni Assn Director Board,President,Law
4902,UUH8,*Law Campaign Committee,Member,Law
4909,NULL,NULL,NULL,NULL
4918,NULL,NULL,NULL,NULL
4929,NULL,NULL,NULL,NULL
4964,NULL,NULL,NULL,NULL
4994,NULL,NULL,NULL,NULL
5050,NULL,NULL,NULL,NULL
5058,NULL,NULL,NULL,NULL
5084,NULL,NULL,NULL,NULL
5137,AA7,CAA Nominating Committee,Committee Member,Cal Alumni Association
5137,BCH6,Chemistry Volunteer Fundraiser Committee,Member,Chemistry
5137,BEFSC,*BEF Steering Committee,Member,Engineering
5137,BI1,I-House Board of Directors,Board Member,International House
5137,DGD1,*Graduate Fellowships Advisory Board,Member,Graduate Division
5137,ME3,Engineerng Alumni Society Board Of Direc,Director,Cal Alumni Association
5137,ME3,Engineerng Alumni Society Board Of Direc,Member,Cal Alumni Association
5137,MFAC,Faculty Club Board of Directors,Vice President,UDAR Affiliates
5137,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
5137,UTXO,UCBF Ex Officio Trustees,Member,UC Berkeley Foundation
5137,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
5137,UUF1,*KTP Campaign Exec Committee,Member,Univ Development/Alumni Relations - UDAR
5137,UUJ7,*KTP Ex-Officio Committee,Member,Univ Development/Alumni Relations - UDAR
5163,NULL,NULL,NULL,NULL
5176,NULL,NULL,NULL,NULL
5181,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
5218,NULL,NULL,NULL,NULL
5256,NULL,NULL,NULL,NULL
5257,NULL,NULL,NULL,NULL
5262,NULL,NULL,NULL,NULL
5325,NULL,NULL,NULL,NULL
5342,AU1,*Haas Cal Business Alumni Board,Board Member,Business
5342,AU2,Haas Council,Board Member,Business
5342,MU5,*Haas Development Council,Member,Business
5372,AHM1,Hearst Museum of Anthropology Advisory C,Committee Member,Hearst Anthropology Museum
5372,UC4,Chancellor's Cabinet,Member,Chancellor
5372,UTXO,UCBF Ex Officio Trustees,Member,UC Berkeley Foundation
5397,NULL,NULL,NULL,NULL
5441,NULL,NULL,NULL,NULL
5447,NULL,NULL,NULL,NULL
5454,NULL,NULL,NULL,NULL
5465,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
5465,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
5476,NULL,NULL,NULL,NULL
5506,NULL,NULL,NULL,NULL
5519,NULL,NULL,NULL,NULL
5521,ME3,Engineerng Alumni Society Board Of Direc,Director,Cal Alumni Association
5521,ME3,Engineerng Alumni Society Board Of Direc,President,Cal Alumni Association
5521,ME3,Engineerng Alumni Society Board Of Direc,Vice President,Cal Alumni Association
5521,ME5,Engineerng Alumni Society-So Cal Board O,Director,Cal Alumni Association
5521,NE1,Berkeley Engineering Fund Board,Board Member,Engineering
5521,NE2,Engineering Annual Fund Volunteers Commi,Volunteer,Engineering
5521,R1957,Class of 1957 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
5521,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
5559,BA1,CAA Board of Directors,Director,Cal Alumni Association
5559,R1961,Class of 1961 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
5570,NULL,NULL,NULL,NULL
5652,NULL,NULL,NULL,NULL
5667,NULL,NULL,NULL,NULL
5671,CVSD,*San Diego Committee-Defunct,Member,Univ Development/Alumni Relations - UDAR
5674,NULL,NULL,NULL,NULL
5694,BC2,Cal Perf Board of Trustees,Board Member,Cal Performances
5694,BC2,Cal Perf Board of Trustees,Founding Member,Cal Performances
5694,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
5694,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
5694,UTEM,UCBF Emeritus Trustees,Member,UC Berkeley Foundation
5694,UTF,UCBF Finance & Administration Committee,Committee Member,UC Berkeley Foundation
5694,UTI,*UCBF Investment Committee,Chair,UC Berkeley Foundation
5694,UTI,*UCBF Investment Committee,Committee Member,UC Berkeley Foundation
5694,UTIT,UCBF Trusts and Annuities Subcommittee,Committee Member,UC Berkeley Foundation
5694,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
5699,NULL,NULL,NULL,NULL
5704,NULL,NULL,NULL,NULL
5726,NULL,NULL,NULL,NULL
5773,NULL,NULL,NULL,NULL
5776,NULL,NULL,NULL,NULL
5795,NULL,NULL,NULL,NULL
5814,BC2,Cal Perf Board of Trustees,Board Member,Cal Performances
5814,BC2,Cal Perf Board of Trustees,Founding Member,Cal Performances
5828,NULL,NULL,NULL,NULL
5867,NULL,NULL,NULL,NULL
5914,NULL,NULL,NULL,NULL
5933,NULL,NULL,NULL,NULL
5940,NULL,NULL,NULL,NULL
5974,NULL,NULL,NULL,NULL
5984,NULL,NULL,NULL,NULL
6007,NE2,Engineering Annual Fund Volunteers Commi,Volunteer,Engineering
6012,NULL,NULL,NULL,NULL
6017,NULL,NULL,NULL,NULL
6067,BM1,BAMPFA Board of Trustees,Member,Berkeley Art Museum
6079,NULL,NULL,NULL,NULL
6121,NULL,NULL,NULL,NULL
6134,NULL,NULL,NULL,NULL
6193,NULL,NULL,NULL,NULL
6194,AT3,*Athletics Director's Advisory Board,Board Member,Intercollegiate Athletics
6194,BJ1,Journalism Advisory Board,Board Member,Journalism
6194,CVDC,*Metro Washington D.C. Campaign Committe,Committee Member,Univ Development/Alumni Relations - UDAR
6194,UC3,*Chancellor's Executive Advisory Council,Board Member,Chancellor
6194,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
6194,UTPS,*UCBF Stewardship Strategy Working Group,Committee Member,UC Berkeley Foundation
6198,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
6198,NE2,Engineering Annual Fund Volunteers Commi,Volunteer,Engineering
6198,R1954,Class of 1954 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
6216,R1963,Class of 1963 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
6218,MB5,*WIA Bear Boosters Board-Defunct,Board Member,Intercollegiate Athletics
6218,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
6225,NULL,NULL,NULL,NULL
6227,NULL,NULL,NULL,NULL
6231,NULL,NULL,NULL,NULL
6286,NULL,NULL,NULL,NULL
6322,NULL,NULL,NULL,NULL
6380,NULL,NULL,NULL,NULL
6381,NULL,NULL,NULL,NULL
6408,NULL,NULL,NULL,NULL
6412,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
6412,R1952,Class of 1952 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
6412,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
6415,BU1,Haas School of Business Board,Board Member,Business
6447,NULL,NULL,NULL,NULL
6513,NULL,NULL,NULL,NULL
6632,BU1,Haas School of Business Board,Board Member,Business
6632,UUF5,*KTP Honorary Committee,Member,Univ Development/Alumni Relations - UDAR
6642,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
6642,ALI1,Library Campaign Leadership Committee,Committee Member,Library
6642,BN1,CNR Advisory Board,Board Member,Natural Resources
6642,CFBL,Friends of Bancroft Library Council,Member,Library
6642,JRLS,Rosston Library Society,Member,Library
6642,MO2,Library Board,Board Member,Library
6642,MTLCB,Mark Twain Luncheon Club Board,Member,Library
6642,R1958,Class of 1958 Reunion Committee,Chair,Milestone & Next Gen Philanthropy - UDAR
6642,R1958,Class of 1958 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
6642,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
6644,NULL,NULL,NULL,NULL
6650,NULL,NULL,NULL,NULL
6666,R1959,Class of 1959 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
6711,NULL,NULL,NULL,NULL
6718,NE2,Engineering Annual Fund Volunteers Commi,Volunteer,Engineering
6736,NULL,NULL,NULL,NULL
6755,NULL,NULL,NULL,NULL
6770,NULL,NULL,NULL,NULL
6790,NULL,NULL,NULL,NULL
6795,BA1,CAA Board of Directors,Director,Cal Alumni Association
6795,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
6851,NULL,NULL,NULL,NULL
6881,NULL,NULL,NULL,NULL
6882,BB1,*Bear Backer Council-Defunct,Board Member,Intercollegiate Athletics
6882,CVLA,*Greater LA Committee-Defunct,Board Member,Univ Development/Alumni Relations - UDAR
6882,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
6883,NULL,NULL,NULL,NULL
6885,NULL,NULL,NULL,NULL
6900,R1961,Class of 1961 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
6941,NULL,NULL,NULL,NULL
6945,ME3,Engineerng Alumni Society Board Of Direc,Board Member,Cal Alumni Association
6945,ME3,Engineerng Alumni Society Board Of Direc,Director,Cal Alumni Association
6945,ME3,Engineerng Alumni Society Board Of Direc,Officer,Cal Alumni Association
6945,ME3,Engineerng Alumni Society Board Of Direc,President,Cal Alumni Association
6945,ME3,Engineerng Alumni Society Board Of Direc,Vice President at Large,Cal Alumni Association
6945,NE1,Berkeley Engineering Fund Board,Board Member,Engineering
6954,UUF2,*KTP Campus Steering Committee,Member,Univ Development/Alumni Relations - UDAR
6967,BL3,*L & S Steering Comm-USE CVLS INSTEAD!,Member,Letters & Science
6967,CVLS,*L&S Steering Committee,Member,Letters & Science
6967,MB1,Big C Board of Directors,Board Member,Intercollegiate Athletics
6967,MU5,*Haas Development Council,Member,Business
6967,UUF8,*KTP N Cal Campaign Committee,Member,Univ Development/Alumni Relations - UDAR
7001,UUJ6,*KTP Volunteer Committee for Optometry,Member,Optometry
7033,NULL,NULL,NULL,NULL
7045,NULL,NULL,NULL,NULL
7054,NULL,NULL,NULL,NULL
7145,NULL,NULL,NULL,NULL
7155,NULL,NULL,NULL,NULL
7183,R1957,Class of 1957 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
7209,NULL,NULL,NULL,NULL
7219,NULL,NULL,NULL,NULL
7227,NULL,NULL,NULL,NULL
7252,CVLA,*Greater LA Committee-Defunct,Board Member,Univ Development/Alumni Relations - UDAR
7252,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
7252,MW1,Berkeley Law Alumni Assn Director Board,Member,Law
7252,UUH8,*Law Campaign Committee,Member,Law
7253,NULL,NULL,NULL,NULL
7289,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
7289,MW1,Berkeley Law Alumni Assn Director Board,Member,Law
7289,UUH8,*Law Campaign Committee,Member,Law
7356,R1958,Class of 1958 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
7374,NULL,NULL,NULL,NULL
7392,NULL,NULL,NULL,NULL
7398,BA1,CAA Board of Directors,Director,Cal Alumni Association
7398,BA1,CAA Board of Directors,Vice President at Large,Cal Alumni Association
7398,R1955,Class of 1955 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
7398,UA2,*Cal Annual Fund Advisory Committee-Defu,Committee Member,Univ Development/Alumni Relations - UDAR
7398,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
7398,UUG2,*KTP San Joaquin Cty Committee,Member,Univ Development/Alumni Relations - UDAR
7524,NULL,NULL,NULL,NULL
7532,NULL,NULL,NULL,NULL
7549,NULL,NULL,NULL,NULL
7594,NULL,NULL,NULL,NULL
7599,NULL,NULL,NULL,NULL
7603,NULL,NULL,NULL,NULL
7654,NULL,NULL,NULL,NULL
7660,NULL,NULL,NULL,NULL
7661,UUJ6,*KTP Volunteer Committee for Optometry,Member,Optometry
7677,NULL,NULL,NULL,NULL
7709,BS1,LHS Advisory Council,Member,Lawrence Hall of Science
7709,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
7738,NULL,NULL,NULL,NULL
7765,UUA3,*KTP Orco Parents Committee,Member,Parent Philanthropy & Engagement - UDAR
7827,NULL,NULL,NULL,NULL
7857,MH2,*Public Health Genetic Counseling Cmte,Committee Member,Public Health
7858,NULL,NULL,NULL,NULL
7898,NULL,NULL,NULL,NULL
7900,CVNY,*Metro New York Campaign Committee,Member,Major Gifts - UDAR
7917,NULL,NULL,NULL,NULL
7935,NULL,NULL,NULL,NULL
7938,NULL,NULL,NULL,NULL
7982,OC4,Prytanean Board of Directors,Board Member,Cal Alumni Association
8036,NULL,NULL,NULL,NULL
8042,NULL,NULL,NULL,NULL
8097,BL1,*L&S Executive Board,Board Member,Letters & Science
8097,CVLA,*Greater LA Committee-Defunct,Board Member,Univ Development/Alumni Relations - UDAR
8097,R1967,Class of 1967 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8138,NULL,NULL,NULL,NULL
8163,R1968,Class of 1968 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8165,NULL,NULL,NULL,NULL
8218,BE1,Engineering Advisory Board,Board Member,Engineering
8218,BS1,LHS Advisory Council,Member,Lawrence Hall of Science
8218,NE2,Engineering Annual Fund Volunteers Commi,Volunteer,Engineering
8218,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
8218,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
8251,BCH6,Chemistry Volunteer Fundraiser Committee,Member,Chemistry
8251,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
8277,NULL,NULL,NULL,NULL
8281,BA1,CAA Board of Directors,Director,Cal Alumni Association
8281,MO2,Library Board,Board Member,Library
8281,R1963,Class of 1963 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8281,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
8281,UV3,All Class Giving Council,Volunteer,Milestone & Next Gen Philanthropy - UDAR
8300,CVOC,*Orange County Committee-Defunct,Board Member,Univ Development/Alumni Relations - UDAR
8301,BL1,*L&S Executive Board,Board Member,Letters & Science
8301,CVOC,*Orange County Committee-Defunct,Board Member,Univ Development/Alumni Relations - UDAR
8301,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
8303,NULL,NULL,NULL,NULL
8305,AU1,*Haas Cal Business Alumni Board,Board Member,Business
8305,AU19,*Haas Lester Ctr External Advisory Board,Member,Business
8305,BU1,Haas School of Business Board,Board Member,Business
8305,CVNC,*N Calif Leadership Gifts Commitee-Defun,Committee Member,Major Gifts - UDAR
8305,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
8305,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
8305,UUH3,*Haas Campaign Exec Committee,Member,Business
8326,NULL,NULL,NULL,NULL
8331,NULL,NULL,NULL,NULL
8354,R1955,Class of 1955 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8367,NULL,NULL,NULL,NULL
8392,R1968,Class of 1968 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8416,NULL,NULL,NULL,NULL
8432,NULL,NULL,NULL,NULL
8447,NULL,NULL,NULL,NULL
8453,R1966,Class of 1966 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8481,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
8481,AA5,CAA Achievement Award Honorary Committee,Committee Member,Cal Alumni Association
8481,AF1,Incentive Awards Program Honorary Commit,Chair,Student Affairs
8481,AF1,Incentive Awards Program Honorary Commit,Member,Student Affairs
8481,ALI1,Library Campaign Leadership Committee,Committee Member,Library
8481,BA1,CAA Board of Directors,Director,Cal Alumni Association
8481,BA1,CAA Board of Directors,President,Cal Alumni Association
8481,BA1,CAA Board of Directors,Treasurer,Cal Alumni Association
8481,BA1,CAA Board of Directors,Vice President,Cal Alumni Association
8481,BB1,*Bear Backer Council-Defunct,Board Member,Intercollegiate Athletics
8481,BD2,Friends of Cal Band Fundraising Bd,Member,Cal Performances
8481,BNCCC,Bancroft Campaign Committee,Member,Library
8481,BR1,UC Board of Regents,Board Member,UC Berkeley Foundation
8481,CAPC,CAA President's Council,Member,Cal Alumni Association
8481,CFBL,Friends of Bancroft Library Council,Member,Library
8481,MA7,CAA Young Alumni Council,Member,Cal Alumni Association
8481,MO2,Library Board,Board Member,Library
8481,MO9,Bancroft Centennial Campaign Leadership,Member,Library
8481,MU21,*Haas Venture Fund Group,Member,Business
8481,R1967,Class of 1967 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8481,UA2,*Cal Annual Fund Advisory Committee-Defu,Committee Member,Univ Development/Alumni Relations - UDAR
8481,UC6,Chancellor's Task Force-Alumni Engagemnt,Member,Chancellor
8481,UO1,*UCBF International Committee,Committee Member,UC Berkeley Foundation
8481,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
8481,UT1,UCBF Elected Trustees - Term 1,Appointed Trustee-CAA,UC Berkeley Foundation
8481,UT1,UCBF Elected Trustees - Term 1,App Trustee-CAA Past Pres,UC Berkeley Foundation
8481,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
8481,UT1,UCBF Elected Trustees - Term 1,Vice Chair at Large,UC Berkeley Foundation
8481,UTEM,UCBF Emeritus Trustees,Member,UC Berkeley Foundation
8481,UTP,UCBF Programs Committee,Committee Member,UC Berkeley Foundation
8481,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
8481,UUH8,*Law Campaign Committee,Member,Law
8481,UV3,All Class Giving Council,Volunteer,Milestone & Next Gen Philanthropy - UDAR
8605,R1966,Class of 1966 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8636,BG1,Botanical Garden Advisory Board,Board Member,Botanical Garden
8636,R1957,Class of 1957 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8672,NULL,NULL,NULL,NULL
8704,NULL,NULL,NULL,NULL
8711,NULL,NULL,NULL,NULL
8717,NULL,NULL,NULL,NULL
8725,OC8,Class Of 1952 Permanent Class Council,Member,Milestone & Next Gen Philanthropy - UDAR
8752,NULL,NULL,NULL,NULL
8754,NULL,NULL,NULL,NULL
8760,NULL,NULL,NULL,NULL
8761,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
8761,R1953,Class of 1953 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
8763,R1965,Class of 1965 Reunion Committee,Chair,Milestone & Next Gen Philanthropy - UDAR
8771,BD1,*Cal Band Backers Directors-Defunct,Board Member,Cal Performances
8771,MD1,*Cal Band Party Committee-Defunct,Committee Member,Cal Performances
8771,OC4,Prytanean Board of Directors,Board Member,Cal Alumni Association
8799,NULL,NULL,NULL,NULL
8803,NULL,NULL,NULL,NULL
8823,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
8823,MW1,Berkeley Law Alumni Assn Director Board,President,Law
8823,UT1,UCBF Elected Trustees - Term 1,Appointed Trustee-Law,UC Berkeley Foundation
8823,UUH8,*Law Campaign Committee,Member,Law
8862,NULL,NULL,NULL,NULL
8876,NULL,NULL,NULL,NULL
8949,NULL,NULL,NULL,NULL
8951,NULL,NULL,NULL,NULL
8993,NULL,NULL,NULL,NULL
