entity_id,affil_code,affil_code_desc,affil_level_code_desc,affil_status_desc
331516,MA3,Cal Advocate,Advocate,Current
331521,ATFAT,Friends of Athletics,Friend,Current
331521,CAFCA,Friends of CAA,Friend,Current
331522,CAFCA,Friends of CAA,Friend,Current
331522,MA3,Cal Advocate,Advocate,Current
331522,URCR,@Cal Registrant,Member,Current
331529,ATFAT,Friends of Athletics,Friend,Current
331529,CAFCA,Friends of CAA,Friend,Current
331529,RC32,CAA Cal Spirit Alumni Club,Member,Current
331567,CAFCA,Friends of CAA,Friend,Current
331567,MA3,Cal Advocate,Advocate,Current
331613,ATFAT,Friends of Athletics,Friend,Current
331613,CAFCA,Friends of CAA,Friend,Current
331613,LBFUL,Friends of the University Libraries,Friend,Current
331613,MA3,Cal Advocate,Advocate,Current
331613,MB3,Big C Society,Member,Current
331613,MB8,Cal Men's Tennis Team Mbrs & Friend,Member,Current
331617,CAFCA,Friends of CAA,Friend,Current
331617,MA3,Cal Advocate,Advocate,Current
331617,RC32,CAA Cal Spirit Alumni Club,Member,Current
331618,CAFCA,Friends of CAA,Friend,Current
331618,TLOLI,Osher Lifelong Learning Institute,Member,Current
331631,CAFCA,Friends of CAA,Friend,Current
331631,MA12,CAA Lair of the Golden Bear Camper,Member,Former
331631,MA3,Cal Advocate,Advocate,Current
331631,URCR,@Cal Registrant,Member,Current
331663,BCLB,Berkeley Center for Law & Business,Friend,Current
331663,CAFCA,Friends of CAA,Friend,Current
331663,CLEE,"Center for Law, Energy & Environment",Affiliate,Current
331663,MA3,Cal Advocate,Advocate,Current
331669,CAFCA,Friends of CAA,Friend,Current
331683,CAFCA,Friends of CAA,Friend,Current
331683,URCR,@Cal Registrant,Member,Current
331691,CAFCA,Friends of CAA,Friend,Current
331691,OC6,CAA Prytanean Alumnae,Member,Current
331761,CHEFR,Chemistry Free Radicals Era,Member,Current
331761,MA3,Cal Advocate,Advocate,Current
331761,RC48,CAA Colorado Alumni,Member,Former
331761,RD2,Chemistry Alumni Association,Member,Current
331815,CAFCA,Friends of CAA,Friend,Current
331815,LHSM,Lawrence Hall of Science Member,Member,Former
331860,CAFCA,Friends of CAA,Friend,Current
331860,MA3,Cal Advocate,Advocate,Current
331860,MC2,Cal Performances Patrons,Patron,Former
332033,ATFAT,Friends of Athletics,Friend,Current
332033,CAFCA,Friends of CAA,Friend,Current
332033,M1,*Haas San Francisco MBA Program,Graduate,Former
332033,MBAAA,Haas MBA Alumni Audit Program,Alumnus/Alumna,Former
332033,MU1,*Haas Cal Business Alumni Member,Member,Former
332033,RC70,CAA Marin County Alumni Club,Member,Current
332033,TLOLI,Osher Lifelong Learning Institute,Member,Former
332047,ATFAT,Friends of Athletics,Friend,Current
332047,MA6,CAA Mentorship Program,Volunteer,Current
332047,MB3,Big C Society,Member,Current
332074,ATFAT,Friends of Athletics,Friend,Current
332074,CAFCA,Friends of CAA,Friend,Current
332074,MA12,CAA Lair of the Golden Bear Camper,Member,Current
332074,MA3,Cal Advocate,Advocate,Current
332074,RC13,*CAA Bay Area Young Blues-Defunct,Member,Former
332111,MA3,Cal Advocate,Advocate,Current
332111,TLOLI,Osher Lifelong Learning Institute,Member,Current
332285,CAFCA,Friends of CAA,Friend,Current
332285,URCR,@Cal Registrant,Member,Current
332432,ATFAT,Friends of Athletics,Friend,Current
332432,BAMFR,Followers of BAM/PFA,Member,Current
332432,BCLB,Berkeley Center for Law & Business,Friend,Current
332432,CAFCA,Friends of CAA,Friend,Current
332432,M2,CAA Lair of the Golden Bear Staff Alums,Member,Former
332432,MA12,CAA Lair of the Golden Bear Camper,Member,Current
332432,RC30,CAA Lair Staff Alumni Club,Member,Current
332495,ATFAT,Friends of Athletics,Friend,Current
332495,CAFCA,Friends of CAA,Friend,Current
332495,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Former
332513,MN7,California Alumni Foresters,Member,Former
332513,TLOLI,Osher Lifelong Learning Institute,Member,Current
332546,NULL,NULL,NULL,NULL
332559,NULL,NULL,NULL,NULL
332621,ATFAT,Friends of Athletics,Friend,Current
332621,CAFCA,Friends of CAA,Friend,Current
332621,MA3,Cal Advocate,Advocate,Former
332624,NULL,NULL,NULL,NULL
332799,CAFCA,Friends of CAA,Friend,Current
332799,URCR,@Cal Registrant,Member,Current
332883,NULL,NULL,NULL,NULL
332934,CAFCA,Friends of CAA,Friend,Current
332934,MA3,Cal Advocate,Advocate,Current
332934,MC2,Cal Performances Patrons,Patron,Former
332934,MG2,Botanical Garden Members & Friends,Member,Current
332934,URCR,@Cal Registrant,Member,Current
332951,BCLB,Berkeley Center for Law & Business,Friend,Current
332951,CAFCA,Friends of CAA,Friend,Current
332951,TLOLI,Osher Lifelong Learning Institute,Member,Former
333101,BAMFR,Followers of BAM/PFA,Friend,Current
333101,CHCDA,Chemistry Chem Dept Affiliate,Member,Current
333101,CHCOM,Chemistry Community,Member,Current
333101,CHEFR,Chemistry Free Radicals Era,Member,Current
333101,RD2,Chemistry Alumni Association,Member,Current
333101,UCFCP,Faculty Club Prospect,Member,Current
333156,MA3,Cal Advocate,Advocate,Current
333162,NULL,NULL,NULL,NULL
333170,NULL,NULL,NULL,NULL
333202,RD1,CAA Art Alumni Group,Member,Current
333207,NULL,NULL,NULL,NULL
333260,RCIA,CAA Indianapolis Alumni Club,Member,Current
333300,CAFCA,Friends of CAA,Friend,Current
333300,LHSM,Lawrence Hall of Science Member,Member,Current
333300,MA10,CAA UC Day Volunteers/Participants,Volunteer,Former
333300,MA12,CAA Lair of the Golden Bear Camper,Member,Former
333300,MA3,Cal Advocate,Advocate,Current
333300,URCR,@Cal Registrant,Member,Current
333300,VCL1,Chancellor's East Bay Community Affairs,Member,Current
333344,CAFCA,Friends of CAA,Friend,Current
333346,CAFCA,Friends of CAA,Friend,Current
333346,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
333346,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
333346,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Former
333346,URCR,@Cal Registrant,Member,Current
333351,CAFCA,Friends of CAA,Friend,Current
333351,CED2,CED Mentorship Program,Committee Member,Current
333385,CAFCA,Friends of CAA,Friend,Current
333385,MN7,California Alumni Foresters,Member,Former
333432,CHEFR,Chemistry Free Radicals Era,Member,Current
333455,URCR,@Cal Registrant,Member,Current
333460,RC4,CAA Black Alumni Association,Member,Former
333469,CAFCA,Friends of CAA,Friend,Current
333483,CAFCA,Friends of CAA,Friend,Current
333491,URCR,@Cal Registrant,Member,Current
333545,ATFAT,Friends of Athletics,Friend,Current
333545,CAFCA,Friends of CAA,Friend,Current
333545,MA3,Cal Advocate,Advocate,Current
333553,NULL,NULL,NULL,NULL
333558,ATFAT,Friends of Athletics,Friend,Current
333558,CAFCA,Friends of CAA,Friend,Current
333558,MA3,Cal Advocate,Advocate,Current
333558,URCR,@Cal Registrant,Member,Current
333582,CAFCA,Friends of CAA,Friend,Current
333582,MA3,Cal Advocate,Advocate,Current
333702,JLFJI,Jewish Law & Israel Studies Inst,Friend,Current
333702,MA3,Cal Advocate,Advocate,Current
333702,UCFCP,Faculty Club Prospect,Member,Current
333720,MA3,Cal Advocate,Advocate,Current
333732,CAFCA,Friends of CAA,Friend,Current
333803,URCR,@Cal Registrant,Member,Current
333804,ATFAT,Friends of Athletics,Friend,Current
333804,CAFCA,Friends of CAA,Friend,Current
333804,URCR,@Cal Registrant,Member,Current
333805,CAFCA,Friends of CAA,Friend,Current
333806,CAFCA,Friends of CAA,Friend,Current
333806,CHEFR,Chemistry Free Radicals Era,Member,Current
333834,M1,*Haas San Francisco MBA Program,Graduate,Former
333849,CAFCA,Friends of CAA,Friend,Current
333849,MA3,Cal Advocate,Advocate,Current
333849,TLOLI,Osher Lifelong Learning Institute,Member,Current
333849,X3,San Francisco Luncheon Club,Member,Current
333854,CAFCA,Friends of CAA,Friend,Current
333854,MA3,Cal Advocate,Advocate,Current
333854,RC17,*CAA North San Diego County Alum Club-De,Member,Former
333854,RC23,CAA UC Alumni Club of San Diego,Member,Former
333854,URCR,@Cal Registrant,Member,Current
333877,ATFAT,Friends of Athletics,Friend,Current
333877,CAFCA,Friends of CAA,Friend,Current
333877,MB3,Big C Society,Member,Current
333916,NULL,NULL,NULL,NULL
333942,NULL,NULL,NULL,NULL
333947,NULL,NULL,NULL,NULL
334015,CAFCA,Friends of CAA,Friend,Current
334015,CAFOS,CAA Friends of Scholarships,Member,Current
334015,MA17,TAAP/KASP Scholarship Interviewer,Volunteer,Current
334015,MA30,TAAP/KASP Scholarship Reader,Volunteer,Current
334015,MA31,CAA Leadership Scholarship Reader,Prospective Volunteer,Current
334015,MA31,CAA Leadership Scholarship Reader,Volunteer,Current
334015,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
334015,RD1,CAA Art Alumni Group,Member,Current
334027,CAFCA,Friends of CAA,Friend,Current
334080,CAFCA,Friends of CAA,Friend,Current
334080,MA3,Cal Advocate,Advocate,Current
334081,CAFCA,Friends of CAA,Friend,Current
334087,CAFCA,Friends of CAA,Friend,Current
334087,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
334087,MA3,Cal Advocate,Advocate,Current
334087,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
334087,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Former
334087,RC11,*CAA Alumni Club Officer,Member,Former
334087,RC70,CAA Marin County Alumni Club,Member,Current
334087,RC9,*CAA Club Presidents,President,Former
334087,URCR,@Cal Registrant,Member,Current
334139,CAFCA,Friends of CAA,Friend,Current
334139,URCR,@Cal Registrant,Member,Current
334143,CAFCA,Friends of CAA,Friend,Current
334143,MA3,Cal Advocate,Advocate,Current
334143,URCR,@Cal Registrant,Member,Current
334208,CAFCA,Friends of CAA,Friend,Current
334268,CAFCA,Friends of CAA,Friend,Current
334424,CAFCA,Friends of CAA,Friend,Current
334430,BAMFR,Followers of BAM/PFA,Member,Current
334430,MA3,Cal Advocate,Advocate,Current
334430,TLOLI,Osher Lifelong Learning Institute,Member,Current
334441,CAFCA,Friends of CAA,Friend,Current
334441,CAFPC,CAA Friends of Pinecrest,Member,Current
334441,MS2,Friends of Haas Business School,Member,Current
334441,X3,San Francisco Luncheon Club,Member,Current
334456,CAFCA,Friends of CAA,Friend,Current
334456,TLOLI,Osher Lifelong Learning Institute,Member,Current
334471,CAFCA,Friends of CAA,Friend,Current
334471,URCR,@Cal Registrant,Member,Current
334497,ATFAT,Friends of Athletics,Friend,Current
334497,CAFCA,Friends of CAA,Friend,Current
334497,LBFUL,Friends of the University Libraries,Friend,Current
334497,MA3,Cal Advocate,Advocate,Current
334497,X6,San Francisco Grid Club,Member,Current
334528,CAFCA,Friends of CAA,Friend,Current
334528,MA3,Cal Advocate,Advocate,Current
334528,MUA3,Student Affairs Career Ctr Externship Sp,Member,Current
334534,NULL,NULL,NULL,NULL
334605,CAFCA,Friends of CAA,Friend,Current
334618,CAFCA,Friends of CAA,Friend,Current
334618,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
334667,MG2,Botanical Garden Members & Friends,Member,Current
334789,ATFAT,Friends of Athletics,Friend,Current
334789,BCLB,Berkeley Center for Law & Business,Friend,Current
334789,CAFCA,Friends of CAA,Friend,Current
334825,CAFCA,Friends of CAA,Friend,Current
334825,MA12,CAA Lair of the Golden Bear Camper,Member,Current
334825,URCR,@Cal Registrant,Member,Current
334838,MA3,Cal Advocate,Advocate,Current
334852,CLEE,"Center for Law, Energy & Environment",Affiliate,Current
334852,OC3,Stiles Hall Affiliate,Member,Current
334852,SSCHS,Social Sciences CHS,Member,Current
334886,ATFAT,Friends of Athletics,Friend,Current
334886,CAFCA,Friends of CAA,Friend,Current
334886,MA3,Cal Advocate,Advocate,Current
334886,MB3,Big C Society,Member,Current
334903,ATFAT,Friends of Athletics,Friend,Current
334903,BLDR,Builders of Berkeley,Couple,Current
334903,CAFCA,Friends of CAA,Friend,Current
334903,GPSP,Gift Planning Stewardship Program,Member,Current
334903,MB3,Big C Society,Member,Current
334903,UBIW,Benjamin Ide Wheeler Society,Member,Current
334903,URCR,@Cal Registrant,Member,Current
334955,CAFCA,Friends of CAA,Friend,Current
334955,M1,*Haas San Francisco MBA Program,Graduate,Former
334955,MU1,*Haas Cal Business Alumni Member,Member,Former
334982,M1,*Haas San Francisco MBA Program,Graduate,Former
334982,URCR,@Cal Registrant,Member,Current
335023,CAFCA,Friends of CAA,Friend,Current
335023,M1,*Haas San Francisco MBA Program,Graduate,Former
335023,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Current
335023,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
335023,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
335023,URCR,@Cal Registrant,Member,Current
335067,NULL,NULL,NULL,NULL
335129,EDFED,Friends of CED,Friend,Current
335249,BUA3,Haas Ctr/Real Estate & Urban Ecn (CREUE),Friend,Current
335249,CAFCA,Friends of CAA,Friend,Current
335340,BAMFR,Followers of BAM/PFA,Member,Current
335340,CACSP,CAA The Berkeley Network,Member,Current
335340,TLOLI,Osher Lifelong Learning Institute,Member,Current
335340,TLOLI,Osher Lifelong Learning Institute,Member,Former
335340,URCR,@Cal Registrant,Member,Current
335475,CAFCA,Friends of CAA,Friend,Current
335475,RC35,CAA Cal Band Alumni Association,Member,Former
335482,ATFAT,Friends of Athletics,Friend,Current
335482,CACSP,CAA The Berkeley Network,Member,Current
335482,CAFCA,Friends of CAA,Friend,Current
335482,CAFOS,CAA Friends of Scholarships,Member,Current
335482,MA17,TAAP/KASP Scholarship Interviewer,Volunteer,Current
335482,MA18,CAA Alumni Leadership Scholarship Interv,Prospective Volunteer,Current
335482,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Current
335482,MA18,CAA Alumni Leadership Scholarship Interv,Volunteer,Former
335482,MA3,Cal Advocate,Advocate,Current
335482,MA31,CAA Leadership Scholarship Reader,Volunteer,Former
335482,MA4,CAA UCB Engineering Alumni Society,Member,Former
335482,MA5,CAA Student Recruitment/Outreach Pgm,Volunteer,Current
335482,MA6,CAA Mentorship Program,Volunteer,Former
335482,RC00,CAA Tri-Valley Cal Alumni Club,Member,Current
335482,RC04,CAA Diablo Valley/East Bay Alumni Club,Member,Current
335482,URCR,@Cal Registrant,Member,Current
335506,MU1,*Haas Cal Business Alumni Member,Member,Former
335544,BAMFR,Followers of BAM/PFA,Friend,Current
335544,TLOLI,Osher Lifelong Learning Institute,Member,Former
335545,NULL,NULL,NULL,NULL
335567,AA8,Class Secretary,Secretary,Current
335567,CAFCA,Friends of CAA,Friend,Current
335567,LBFUL,Friends of the University Libraries,Friend,Current
335567,OC6,CAA Prytanean Alumnae,Committee Member,Former
