entity_id,awd_honor_code,awd_honor_desc
10864,TRC,Trustees' Citation
10864,WOA,Wheeler Oak Meritorious Award
10866,NULL,NULL
10886,BCA,Berkeley Citation Award
10890,NULL,NULL
10893,NULL,NULL
10901,NULL,NULL
10911,NULL,NULL
10912,NULL,NULL
10927,NULL,NULL
10946,NULL,NULL
10960,NULL,NULL
10965,NULL,NULL
10972,NULL,NULL
10974,NULL,NULL
10975,NULL,NULL
10979,NULL,NULL
11013,NULL,NULL
11015,TRC,Trustees' Citation
11016,NULL,NULL
11017,NULL,NULL
11018,NULL,NULL
11019,NULL,NULL
11024,NULL,NULL
11031,NULL,NULL
11033,NULL,NULL
11046,PBK,Phi Beta Kappa
11050,NULL,NULL
11057,NULL,NULL
11062,NULL,NULL
11068,CA2,CAA Rosalie M. Stern Cont Ed Award
11068,CAC,CAA Alumni Citation
11089,NULL,NULL
11095,NULL,NULL
11096,NULL,NULL
11102,NULL,NULL
11103,AHF,California Athletics Hall of Fame
11103,OLY,Olympic Medal
11108,NULL,NULL
11133,NULL,NULL
11146,NULL,NULL
11176,NULL,NULL
11189,NULL,NULL
11192,NULL,NULL
11206,NULL,NULL
11208,NULL,NULL
11218,NULL,NULL
11257,NULL,NULL
11277,NULL,NULL
11291,NULL,NULL
11305,NULL,NULL
11307,NULL,NULL
11310,PBK,Phi Beta Kappa
11321,NULL,NULL
11323,NULL,NULL
11329,NULL,NULL
11330,NULL,NULL
11332,NULL,NULL
11334,NULL,NULL
11340,NULL,NULL
11347,NULL,NULL
11353,NULL,NULL
11354,NULL,NULL
11366,NULL,NULL
11372,PBK,Phi Beta Kappa
11379,NULL,NULL
11387,NULL,NULL
11397,NULL,NULL
11399,CAL,CAA Leadership Award Scholar
11400,NULL,NULL
11401,NULL,NULL
11406,BUL,Haas Lifetime Achievement Award
11406,CJF,BU Haas Cora Jane Flood Award
11408,NULL,NULL
11412,NULL,NULL
11415,NULL,NULL
11419,NULL,NULL
11420,NULL,NULL
11421,NULL,NULL
11422,NULL,NULL
11423,NULL,NULL
11425,AHF,California Athletics Hall of Fame
11426,ADA,EN CE Acad of Distinguish Alumni
11427,NULL,NULL
11431,NULL,NULL
11440,PBK,Phi Beta Kappa
11442,CAL,CAA Leadership Award Scholar
11444,NULL,NULL
11447,NULL,NULL
11449,PBK,Phi Beta Kappa
11454,NULL,NULL
11457,NULL,NULL
11473,NULL,NULL
11481,NULL,NULL
11485,NULL,NULL
11501,NULL,NULL
11512,NULL,NULL
11529,CAK,Kenneth Priestley Leadership Award
11534,NULL,NULL
11535,NULL,NULL
11540,NULL,NULL
11543,CAK,Kenneth Priestley Leadership Award
11554,NULL,NULL
11557,RSA,Regents' Scholar-Aid Recipient
11560,NULL,NULL
11562,NULL,NULL
11563,NULL,NULL
11565,NULL,NULL
11566,NULL,NULL
11567,NULL,NULL
11570,NULL,NULL
11577,NULL,NULL
11579,PBK,Phi Beta Kappa
11581,NULL,NULL
11594,NULL,NULL
11609,NULL,NULL
11615,NULL,NULL
11619,NULL,NULL
11623,NULL,NULL
11627,NULL,NULL
11628,BCA,Berkeley Citation Award
11628,CAC,CAA Alumni Citation
11628,WOA,Wheeler Oak Meritorious Award
11629,NULL,NULL
11632,NULL,NULL
11638,NULL,NULL
11642,NULL,NULL
11659,NULL,NULL
11701,PBK,Phi Beta Kappa
11707,NULL,NULL
11728,LWO,Order of the Coif
11733,NULL,NULL
11738,NULL,NULL
11744,NULL,NULL
11751,LWO,Order of the Coif
11754,NULL,NULL
11761,NULL,NULL
11763,NULL,NULL
11766,NULL,NULL
11770,NULL,NULL
11774,LWO,Order of the Coif
11775,NULL,NULL
11777,NULL,NULL
11785,NULL,NULL
11787,NULL,NULL
11790,NULL,NULL
11799,NULL,NULL
11801,NULL,NULL
11805,NULL,NULL
11807,NULL,NULL
11812,NULL,NULL
11816,NULL,NULL
11817,NULL,NULL
11832,NULL,NULL
11835,NULL,NULL
11840,LWO,Order of the Coif
11841,NULL,NULL
11843,BLA,Best Lawyers in America
11845,NULL,NULL
11847,NULL,NULL
11848,NULL,NULL
11851,NULL,NULL
11862,NULL,NULL
11864,NULL,NULL
11880,NULL,NULL
11886,NULL,NULL
11891,NULL,NULL
11897,NULL,NULL
11899,NULL,NULL
11901,NULL,NULL
11914,NULL,NULL
11918,LWC,Boalt Law School Citation Award
11925,NULL,NULL
11933,NULL,NULL
11957,LWO,Order of the Coif
11979,NULL,NULL
11981,NULL,NULL
11982,LWO,Order of the Coif
11985,NULL,NULL
11992,NULL,NULL
11994,NULL,NULL
11996,NULL,NULL
11999,NULL,NULL
12006,NULL,NULL
12017,NULL,NULL
12022,NULL,NULL
12024,PRA,Presidential Appointee
12032,LWO,Order of the Coif
12037,NULL,NULL
12040,NULL,NULL
12045,NULL,NULL
12057,NULL,NULL
12061,LWO,Order of the Coif
12065,NULL,NULL
12071,NULL,NULL
12074,NULL,NULL
12081,NULL,NULL
12086,NULL,NULL
12088,NULL,NULL
12089,NULL,NULL
12090,NULL,NULL
12099,NULL,NULL
12111,NULL,NULL
12112,NULL,NULL
12122,NULL,NULL
12126,NULL,NULL
12132,NULL,NULL
12134,NULL,NULL
12139,CAL,CAA Leadership Award Scholar
12140,NULL,NULL
12146,NULL,NULL
12148,NULL,NULL
12160,NULL,NULL
12170,NULL,NULL
12172,NULL,NULL
12177,NULL,NULL
12188,NULL,NULL
12190,NULL,NULL
12202,NULL,NULL
12204,NULL,NULL
12209,BLA,Best Lawyers in America
12209,LWO,Order of the Coif
12210,NULL,NULL
12215,NULL,NULL
12216,NULL,NULL
12222,NULL,NULL
12223,NULL,NULL
12227,NULL,NULL
12229,PBK,Phi Beta Kappa
12233,NULL,NULL
12244,NULL,NULL
12247,CA1,CAA Rosalie M. Stern Award
12250,NULL,NULL
12262,NULL,NULL
12264,CAX,CAA Excellence in Service Award
12268,NULL,NULL
12274,NULL,NULL
12277,NULL,NULL
12289,NULL,NULL
12291,NULL,NULL
12306,NULL,NULL
12310,NULL,NULL
12314,NULL,NULL
12322,NULL,NULL
12323,NULL,NULL
12337,NULL,NULL
12344,NULL,NULL
12350,NULL,NULL
12369,NULL,NULL
12374,PBK,Phi Beta Kappa
12377,CAL,CAA Leadership Award Scholar
12380,NULL,NULL
12383,CAL,CAA Leadership Award Scholar
12396,NULL,NULL
12402,NULL,NULL
12404,NULL,NULL
12406,PBK,Phi Beta Kappa
12409,PBK,Phi Beta Kappa
12410,NULL,NULL
12413,NULL,NULL
12414,NULL,NULL
12428,LWO,Order of the Coif
12432,NULL,NULL
12433,NULL,NULL
12441,NULL,NULL
12455,NULL,NULL
12456,NULL,NULL
12467,NULL,NULL
12472,NULL,NULL
12479,NULL,NULL
12484,NULL,NULL
12485,NULL,NULL
12488,NULL,NULL
12490,NULL,NULL
12498,NULL,NULL
12500,NULL,NULL
12501,NULL,NULL
12506,NULL,NULL
12511,NULL,NULL
12512,NULL,NULL
12514,NULL,NULL
12518,NULL,NULL
12520,NULL,NULL
12521,NULL,NULL
12526,NULL,NULL
12529,NULL,NULL
12532,NULL,NULL
12546,NULL,NULL
12547,NULL,NULL
12557,NULL,NULL
12561,NULL,NULL
12566,NULL,NULL
12576,NULL,NULL
12578,NULL,NULL
12582,PBK,Phi Beta Kappa
12584,PBK,Phi Beta Kappa
12586,NULL,NULL
12597,NULL,NULL
12608,NULL,NULL
12614,NULL,NULL
12615,NULL,NULL
12619,NULL,NULL
12622,NULL,NULL
12631,NULL,NULL
12632,LWO,Order of the Coif
12633,NULL,NULL
12637,NULL,NULL
12654,NULL,NULL
12655,NULL,NULL
12656,NULL,NULL
12661,BUR,Raymond E Miles Award
12677,LWO,Order of the Coif
12685,CAL,CAA Leadership Award Scholar
12688,NULL,NULL
12689,LWO,Order of the Coif
12692,NULL,NULL
12696,NULL,NULL
12699,NULL,NULL
12700,LWO,Order of the Coif
12701,NULL,NULL
12706,NULL,NULL
12709,NULL,NULL
12716,NULL,NULL
12733,NULL,NULL
12734,NULL,NULL
12753,NULL,NULL
12757,PBK,Phi Beta Kappa
12762,NULL,NULL
12765,NULL,NULL
12778,NULL,NULL
12779,PBK,Phi Beta Kappa
12793,BUN,Haas Public Service Award Nominee
12795,NULL,NULL
12799,NULL,NULL
12802,NULL,NULL
12803,NULL,NULL
12804,NULL,NULL
12812,NULL,NULL
12813,NULL,NULL
12815,NULL,NULL
12816,NULL,NULL
12817,PBK,Phi Beta Kappa
12828,NULL,NULL
12831,NULL,NULL
12833,NULL,NULL
12834,NULL,NULL
12837,NULL,NULL
12838,NULL,NULL
12839,NULL,NULL
12855,NULL,NULL
12892,NULL,NULL
12915,BCA,Berkeley Citation Award
12915,CAT,CAA Distinguished Teaching Award
12925,NULL,NULL
12932,ACM,ACM - A. M. Turing Award
12932,CAT,CAA Distinguished Teaching Award
12932,DTA,Distinguished Teaching Award
12932,MFR,Meyerson Faculty Research Lecturer
12932,NAS,National Academy of Sciences
12932,NMS,National Medal of Science
12932,OTH,Other Award
12932,XNA,National Academy of Engineering (NAE)
12936,NULL,NULL
12964,BCA,Berkeley Citation Award
12964,CAT,CAA Distinguished Teaching Award
12964,DTA,Distinguished Teaching Award
12964,XNA,National Academy of Engineering (NAE)
12988,BCA,Berkeley Citation Award
12988,CAT,CAA Distinguished Teaching Award
12988,MFR,Meyerson Faculty Research Lecturer
12993,BCA,Berkeley Citation Award
13006,NULL,NULL
13044,PBK,Phi Beta Kappa
13085,NULL,NULL
13089,NULL,NULL
13090,CAG,CAA Robert G. & Ida W. Sproul Award
13092,NULL,NULL
13093,NULL,NULL
13095,NULL,NULL
13101,NULL,NULL
13108,NULL,NULL
13124,CAX,CAA Excellence in Service Award
13137,NULL,NULL
13188,NULL,NULL
13190,NULL,NULL
13193,NULL,NULL
13199,NULL,NULL
13208,PBK,Phi Beta Kappa
13210,NULL,NULL
13213,LWO,Order of the Coif
13216,NULL,NULL
13219,PBK,Phi Beta Kappa
13222,NULL,NULL
13223,TRC,Trustees' Citation
13226,NULL,NULL
13238,NULL,NULL
13242,OAY,Optometry Alumnus of the Year
13244,NULL,NULL
13249,NULL,NULL
13251,NULL,NULL
13257,NULL,NULL
13264,NULL,NULL
13277,PBK,Phi Beta Kappa
13278,PBK,Phi Beta Kappa
13282,NULL,NULL
13289,NULL,NULL
13292,NULL,NULL
13293,NULL,NULL
13295,PBK,Phi Beta Kappa
13298,NULL,NULL
13307,NULL,NULL
13324,BUR,Raymond E Miles Award
13333,NULL,NULL
13344,NULL,NULL
13345,NULL,NULL
13347,NULL,NULL
13351,TRC,Trustees' Citation
13360,NULL,NULL
13361,NULL,NULL
13362,NULL,NULL
13363,NULL,NULL
13365,NULL,NULL
13366,NULL,NULL
13373,NULL,NULL
13374,NULL,NULL
13378,NULL,NULL
13380,NULL,NULL
13384,NULL,NULL
13385,CAL,CAA Leadership Award Scholar
13394,NULL,NULL
13411,NULL,NULL
13416,NULL,NULL
13419,NULL,NULL
13428,NULL,NULL
13429,NULL,NULL
13443,NULL,NULL
13445,NULL,NULL
13452,NULL,NULL
13456,NULL,NULL
13459,NULL,NULL
13463,NULL,NULL
13464,NULL,NULL
13465,CAE,CAA Excellence in Achievement Award
13468,NULL,NULL
13470,NULL,NULL
13480,NULL,NULL
13481,NULL,NULL
13485,NULL,NULL
13491,PBK,Phi Beta Kappa
13495,NULL,NULL
13497,NULL,NULL
13513,NULL,NULL
13515,NULL,NULL
13525,NULL,NULL
13629,NULL,NULL
13634,NULL,NULL
13655,NULL,NULL
13656,NULL,NULL
13657,NULL,NULL
13659,NULL,NULL
13664,BUR,Raymond E Miles Award
13665,NULL,NULL
13666,PBK,Phi Beta Kappa
13673,NULL,NULL
13676,NULL,NULL
13684,NULL,NULL
13685,NULL,NULL
13687,NULL,NULL
13690,NULL,NULL
13691,NULL,NULL
13693,NULL,NULL
13695,NULL,NULL
13703,NULL,NULL
13740,PBK,Phi Beta Kappa
13741,NULL,NULL
13751,NULL,NULL
13752,NULL,NULL
13754,PBK,Phi Beta Kappa
13757,NULL,NULL
13761,NULL,NULL
13763,NULL,NULL
13770,NULL,NULL
13773,NULL,NULL
13793,NULL,NULL
13795,NULL,NULL
13797,NULL,NULL
13799,CAL,CAA Leadership Award Scholar
13799,CAX,CAA Excellence in Service Award
13800,NULL,NULL
13804,NULL,NULL
13807,NULL,NULL
13808,NULL,NULL
13816,NULL,NULL
13822,NULL,NULL
13830,NULL,NULL
13839,NULL,NULL
13845,NULL,NULL
13853,NULL,NULL
13854,PBK,Phi Beta Kappa
13857,NULL,NULL
13861,NULL,NULL
13867,NULL,NULL
13870,NULL,NULL
13871,NULL,NULL
13874,NULL,NULL
13876,NULL,NULL
13883,CAL,CAA Leadership Award Scholar
13885,NULL,NULL
13889,CAC,CAA Alumni Citation
13890,NULL,NULL
13893,NULL,NULL
13897,NULL,NULL
13899,NULL,NULL
13902,NULL,NULL
13904,RSA,Regents' Scholar-Aid Recipient
13917,NULL,NULL
13920,NULL,NULL
13926,NULL,NULL
13928,BUN,Haas Public Service Award Nominee
13928,OAY,Optometry Alumnus of the Year
13937,NULL,NULL
13946,NULL,NULL
13949,NULL,NULL
13950,NULL,NULL
13951,NULL,NULL
13956,NULL,NULL
13963,NULL,NULL
13965,NULL,NULL
13971,OAY,Optometry Alumnus of the Year
13981,NULL,NULL
13984,NULL,NULL
13990,NULL,NULL
13992,NULL,NULL
13993,NULL,NULL
14001,NULL,NULL
14013,NULL,NULL
14027,PBK,Phi Beta Kappa
14033,NULL,NULL
14034,NULL,NULL
14035,NULL,NULL
14039,NULL,NULL
14042,NULL,NULL
14047,ENA,Distinguished Engr Alumni Award
14047,UMR,University Medal Recipient
14047,XNA,National Academy of Engineering (NAE)
14052,AHF,California Athletics Hall of Fame
14054,CA1,CAA Rosalie M. Stern Award
14054,CAX,CAA Excellence in Service Award
14063,NULL,NULL
14066,CAL,CAA Leadership Award Scholar
14074,NULL,NULL
14077,NULL,NULL
14105,NULL,NULL
14131,NULL,NULL
14147,NULL,NULL
14168,OTH,Other Award
14168,UHI,Elise & Walter A Haas Int'l Award
14211,NULL,NULL
14213,NULL,NULL
14235,NULL,NULL
14237,NULL,NULL
14253,NULL,NULL
14255,CAX,CAA Excellence in Service Award
14259,CAL,CAA Leadership Award Scholar
14259,CAX,CAA Excellence in Service Award
14259,PBK,Phi Beta Kappa
14260,NULL,NULL
14264,NULL,NULL
14265,NULL,NULL
14268,NULL,NULL
14274,NULL,NULL
14276,NULL,NULL
14277,NULL,NULL
14286,NULL,NULL
14295,NULL,NULL
14311,NULL,NULL
14312,BUR,Raymond E Miles Award
14319,NULL,NULL
14325,NULL,NULL
14340,NULL,NULL
14341,NULL,NULL
14345,LWO,Order of the Coif
14356,NULL,NULL
14358,NULL,NULL
14362,NULL,NULL
14368,NULL,NULL
14378,NULL,NULL
14380,NULL,NULL
14381,NULL,NULL
14384,NULL,NULL
14387,NULL,NULL
14390,LWO,Order of the Coif
14395,NULL,NULL
14404,LWO,Order of the Coif
14406,NULL,NULL
14409,NULL,NULL
14422,NULL,NULL
14430,NULL,NULL
14433,NULL,NULL
14439,NULL,NULL
14441,NULL,NULL
14443,NULL,NULL
14455,NULL,NULL
14458,NULL,NULL
14460,NULL,NULL
14461,NULL,NULL
14464,NULL,NULL
14465,TRC,Trustees' Citation
14485,NULL,NULL
14487,NULL,NULL
14488,NULL,NULL
14495,NULL,NULL
14499,NULL,NULL
14504,NULL,NULL
14508,PBK,Phi Beta Kappa
14513,NULL,NULL
14519,PBK,Phi Beta Kappa
14519,UMR,University Medal Recipient
14520,CAL,CAA Leadership Award Scholar
14522,PBK,Phi Beta Kappa
14531,NULL,NULL
14536,NULL,NULL
14538,NULL,NULL
14546,NULL,NULL
14550,NULL,NULL
14553,NULL,NULL
14564,NULL,NULL
14566,NULL,NULL
14568,NULL,NULL
14572,NULL,NULL
14576,NULL,NULL
14579,NULL,NULL
14580,NULL,NULL
14582,NULL,NULL
14583,NULL,NULL
14587,NULL,NULL
14588,NULL,NULL
14596,NULL,NULL
14603,CAC,CAA Alumni Citation
14608,NULL,NULL
14609,NULL,NULL
14612,LWO,Order of the Coif
14627,NULL,NULL
14631,NULL,NULL
14634,CAL,CAA Leadership Award Scholar
14638,NULL,NULL
14640,NULL,NULL
14649,NULL,NULL
14656,NULL,NULL
14659,NULL,NULL
14661,NULL,NULL
14666,NULL,NULL
14679,OHF,School of Optometry Hall of Fame
14692,NULL,NULL
14695,NULL,NULL
14704,NULL,NULL
14713,NULL,NULL
14715,TRC,Trustees' Citation
14722,LWO,Order of the Coif
14745,PBK,Phi Beta Kappa
14754,CAL,CAA Leadership Award Scholar
14754,PBK,Phi Beta Kappa
14759,PBK,Phi Beta Kappa
14762,PBK,Phi Beta Kappa
14766,NULL,NULL
14775,PBK,Phi Beta Kappa
14793,PBK,Phi Beta Kappa
14800,PBK,Phi Beta Kappa
14800,RSA,Regents' Scholar-Aid Recipient
14803,NULL,NULL
14811,PBK,Phi Beta Kappa
14819,NULL,NULL
14820,CAL,CAA Leadership Award Scholar
14842,BCA,Berkeley Citation Award
14842,PBK,Phi Beta Kappa
14856,CAL,CAA Leadership Award Scholar
14859,NULL,NULL
14867,NULL,NULL
14871,NULL,NULL
14881,NULL,NULL
14889,LWO,Order of the Coif
14903,NULL,NULL
14924,GTS,Glenn T. Seaborg Award
14963,NULL,NULL
14968,NULL,NULL
14985,NULL,NULL
14986,NULL,NULL
14989,NULL,NULL
14991,NULL,NULL
14995,NULL,NULL
15001,NULL,NULL
15007,PBK,Phi Beta Kappa
15011,NULL,NULL
15013,NULL,NULL
15026,NULL,NULL
15028,NULL,NULL
15029,NULL,NULL
15030,NULL,NULL
15032,CAX,CAA Excellence in Service Award
15035,NULL,NULL
15036,NULL,NULL
15043,NULL,NULL
15048,NULL,NULL
15051,NULL,NULL
15053,NULL,NULL
15058,NULL,NULL
15078,NULL,NULL
15083,NULL,NULL
15086,BUR,Raymond E Miles Award
15092,EFC,Cheit Award for Excellence in Teaching
15097,OAY,Optometry Alumnus of the Year
15098,NULL,NULL
15102,NULL,NULL
15107,NULL,NULL
15108,NULL,NULL
15112,NULL,NULL
15117,NULL,NULL
15124,NULL,NULL
15129,NULL,NULL
15131,NULL,NULL
15134,NULL,NULL
15137,NULL,NULL
15140,NULL,NULL
15143,NULL,NULL
15150,NULL,NULL
15153,NULL,NULL
15159,NULL,NULL
15160,NULL,NULL
15161,NULL,NULL
15163,NULL,NULL
15166,NULL,NULL
15174,NULL,NULL
15175,WCE,Wiskocil Award in Civil Engineering
15183,PBK,Phi Beta Kappa
15188,NULL,NULL
15191,NULL,NULL
15193,NULL,NULL
15197,CSA,Chancellor's Scholar-Aid Recipient
15198,PBK,Phi Beta Kappa
15200,NULL,NULL
15226,NULL,NULL
15235,NULL,NULL
15236,NULL,NULL
15238,NULL,NULL
15243,CAL,CAA Leadership Award Scholar
15244,NULL,NULL
15245,LWO,Order of the Coif
15247,PBK,Phi Beta Kappa
15249,NULL,NULL
15264,NULL,NULL
15265,RSH,Regents' Scholar-Honorarium Recipnt
15271,NULL,NULL
15272,NULL,NULL
15274,BUP,Haas Public Service Award
15278,NULL,NULL
15280,NULL,NULL
15282,ADA,EN CE Acad of Distinguish Alumni
15282,XNA,National Academy of Engineering (NAE)
15284,CAL,CAA Leadership Award Scholar
15291,NULL,NULL
15293,NULL,NULL
15297,CAL,CAA Leadership Award Scholar
15302,NULL,NULL
15306,NULL,NULL
15309,NULL,NULL
15322,CAL,CAA Leadership Award Scholar
15324,CAL,CAA Leadership Award Scholar
15329,PBK,Phi Beta Kappa
15329,RSA,Regents' Scholar-Aid Recipient
15329,UMR,University Medal Recipient
15332,NULL,NULL
15333,NULL,NULL
15341,NULL,NULL
15343,CAL,CAA Leadership Award Scholar
15345,CAL,CAA Leadership Award Scholar
15349,NULL,NULL
15351,CAL,CAA Leadership Award Scholar
15354,NULL,NULL
15358,CAL,CAA Leadership Award Scholar
15359,NULL,NULL
15375,CAL,CAA Leadership Award Scholar
15376,CAL,CAA Leadership Award Scholar
15384,AHF,California Athletics Hall of Fame
15386,NULL,NULL
15396,CAL,CAA Leadership Award Scholar
15417,NULL,NULL
15418,NULL,NULL
15427,NULL,NULL
15440,NULL,NULL
15451,NULL,NULL
15452,NULL,NULL
15453,NULL,NULL
15459,NULL,NULL
15464,NULL,NULL
15465,NULL,NULL
15469,NULL,NULL
15470,TRC,Trustees' Citation
15475,NULL,NULL
15487,NULL,NULL
15490,NULL,NULL
15491,NULL,NULL
15493,NULL,NULL
15497,NULL,NULL
15508,NULL,NULL
15515,CAL,CAA Leadership Award Scholar
15524,CAL,CAA Leadership Award Scholar
15530,NULL,NULL
15531,NULL,NULL
15539,NULL,NULL
15542,NULL,NULL
15546,NULL,NULL
15547,NULL,NULL
15548,NULL,NULL
15553,NULL,NULL
15559,NULL,NULL
15562,NULL,NULL
15566,CAB,CAA Bradford S. King Award
15572,NULL,NULL
15578,LWO,Order of the Coif
15586,NULL,NULL
15588,LWO,Order of the Coif
15593,NULL,NULL
15597,NULL,NULL
15599,NULL,NULL
15605,PBK,Phi Beta Kappa
15614,CAC,CAA Alumni Citation
15614,CAK,Kenneth Priestley Leadership Award
15615,CAC,CAA Alumni Citation
15615,WOA,Wheeler Oak Meritorious Award
15617,NULL,NULL
15625,NULL,NULL
15628,NULL,NULL
15638,NULL,NULL
15640,NULL,NULL
15643,PBK,Phi Beta Kappa
15648,NULL,NULL
15663,PBK,Phi Beta Kappa
15665,NULL,NULL
15666,NULL,NULL
15671,NULL,NULL
15675,NULL,NULL
15676,NULL,NULL
15682,NULL,NULL
15687,CAL,CAA Leadership Award Scholar
15689,NULL,NULL
15690,NULL,NULL
15695,NULL,NULL
15696,PBK,Phi Beta Kappa
15711,NULL,NULL
15715,CA1,CAA Rosalie M. Stern Award
15715,CAX,CAA Excellence in Service Award
15719,PBK,Phi Beta Kappa
15720,NULL,NULL
15727,NULL,NULL
15731,NULL,NULL
15732,NULL,NULL
15734,NULL,NULL
15741,PBK,Phi Beta Kappa
15762,NULL,NULL
15763,NULL,NULL
15764,NULL,NULL
15767,PBK,Phi Beta Kappa
15770,NULL,NULL
15771,TRC,Trustees' Citation
15771,WOA,Wheeler Oak Meritorious Award
15775,NULL,NULL
15777,PBK,Phi Beta Kappa
15783,NULL,NULL
15787,LWO,Order of the Coif
15788,NULL,NULL
15792,NULL,NULL
15793,NULL,NULL
15795,NULL,NULL
15810,NULL,NULL
15812,CAL,CAA Leadership Award Scholar
15821,AHF,California Athletics Hall of Fame
15823,NULL,NULL
15827,NULL,NULL
15834,NULL,NULL
15841,CAT,CAA Distinguished Teaching Award
15841,LWC,Boalt Law School Citation Award
15843,NULL,NULL
15852,NULL,NULL
15860,NULL,NULL
15862,NULL,NULL
15864,NULL,NULL
15869,PBK,Phi Beta Kappa
15873,NULL,NULL
15876,NULL,NULL
15880,NULL,NULL
15881,NULL,NULL
15887,NULL,NULL
15892,NULL,NULL
15897,NULL,NULL
15909,NULL,NULL
15910,LWO,Order of the Coif
15912,NULL,NULL
15916,NULL,NULL
15921,NULL,NULL
15926,NULL,NULL
15928,WOA,Wheeler Oak Meritorious Award
15933,NULL,NULL
15938,NULL,NULL
15941,NULL,NULL
15943,NULL,NULL
15945,NULL,NULL
15948,NULL,NULL
15974,NULL,NULL
15986,CAL,CAA Leadership Award Scholar
15986,PBK,Phi Beta Kappa
15988,LWO,Order of the Coif
15988,PBK,Phi Beta Kappa
15995,PBK,Phi Beta Kappa
15997,PBK,Phi Beta Kappa
16005,PBK,Phi Beta Kappa
16006,NULL,NULL
16012,CAL,CAA Leadership Award Scholar
16014,NULL,NULL
16026,NULL,NULL
16027,CAL,CAA Leadership Award Scholar
16028,NULL,NULL
16045,NULL,NULL
16048,NULL,NULL
16055,NULL,NULL
16059,NULL,NULL
16063,NULL,NULL
16065,PBK,Phi Beta Kappa
16069,MFR,Meyerson Faculty Research Lecturer
16074,NULL,NULL
16077,NULL,NULL
16086,NULL,NULL
16087,NULL,NULL
16093,NULL,NULL
16099,NULL,NULL
16105,NULL,NULL
16106,ENA,Distinguished Engr Alumni Award
16106,XNA,National Academy of Engineering (NAE)
16115,NULL,NULL
16145,NULL,NULL
16154,NULL,NULL
16161,NULL,NULL
16162,NULL,NULL
16166,NULL,NULL
16169,NULL,NULL
16173,NULL,NULL
16174,NULL,NULL
16184,NULL,NULL
16191,NULL,NULL
16195,NULL,NULL
16198,NULL,NULL
16200,NULL,NULL
16209,NULL,NULL
16221,NULL,NULL
16222,ADA,EN CE Acad of Distinguish Alumni
16222,PYI,NSF Presidential Young Investigator
16231,CAL,CAA Leadership Award Scholar
16251,NULL,NULL
16259,NULL,NULL
16260,NULL,NULL
16280,BUR,Raymond E Miles Award
16281,NULL,NULL
16282,NULL,NULL
16292,NULL,NULL
16299,NULL,NULL
16301,NULL,NULL
16304,NULL,NULL
16315,NULL,NULL
16317,NULL,NULL
16327,CAL,CAA Leadership Award Scholar
16328,NULL,NULL
16331,CAA,Alumnus/a of the Year Award
16339,CAL,CAA Leadership Award Scholar
16340,NULL,NULL
16352,NULL,NULL
16353,NULL,NULL
16359,NULL,NULL
16364,NULL,NULL
16380,NULL,NULL
16382,NULL,NULL
16396,NULL,NULL
16406,NULL,NULL
16407,NULL,NULL
16410,NULL,NULL
16447,NULL,NULL
16451,NULL,NULL
16465,NULL,NULL
16468,NULL,NULL
16482,NULL,NULL
16487,NULL,NULL
16499,NULL,NULL
16505,NULL,NULL
16513,NULL,NULL
16532,NULL,NULL
16535,NULL,NULL
16538,NULL,NULL
16547,NULL,NULL
16564,NULL,NULL
16565,NULL,NULL
16574,NULL,NULL
16584,NULL,NULL
16586,NULL,NULL
16595,NULL,NULL
16601,NULL,NULL
16608,NULL,NULL
16610,NULL,NULL
16620,NULL,NULL
16622,NULL,NULL
16630,NULL,NULL
16631,NULL,NULL
16632,NOB,Nobel Prize
16632,PMF,Presidential Medal of Freedom
16635,NULL,NULL
16638,NULL,NULL
16640,NULL,NULL
16647,NULL,NULL
16665,NULL,NULL
16666,NULL,NULL
16671,NULL,NULL
16672,NULL,NULL
16686,NULL,NULL
16696,NULL,NULL
16703,NULL,NULL
16711,NULL,NULL
16714,NULL,NULL
16722,NULL,NULL
16724,LWO,Order of the Coif
16725,NULL,NULL
16728,NULL,NULL
16729,NULL,NULL
16730,NULL,NULL
16738,NULL,NULL
16741,NULL,NULL
16753,CAL,CAA Leadership Award Scholar
16759,NULL,NULL
16760,NULL,NULL
16761,NULL,NULL
16762,NULL,NULL
16767,NULL,NULL
16773,NULL,NULL
16785,NULL,NULL
16790,NULL,NULL
16793,OAY,Optometry Alumnus of the Year
16796,NULL,NULL
16804,NULL,NULL
16805,NULL,NULL
16806,NULL,NULL
16807,NULL,NULL
16816,CAL,CAA Leadership Award Scholar
16819,NULL,NULL
16821,NULL,NULL
16828,NULL,NULL
16833,NULL,NULL
16834,NULL,NULL
16836,TRC,Trustees' Citation
16846,AHF,California Athletics Hall of Fame
16846,TRC,Trustees' Citation
16853,NULL,NULL
16855,NULL,NULL
16866,NULL,NULL
16871,NULL,NULL
16872,NULL,NULL
16877,NULL,NULL
16880,NULL,NULL
16905,NULL,NULL
16920,NULL,NULL
16926,NULL,NULL
16927,NULL,NULL
16929,NULL,NULL
16930,NULL,NULL
16941,NULL,NULL
16944,NULL,NULL
16957,NULL,NULL
16974,NULL,NULL
17004,NULL,NULL
17008,BTW,Benchmark Top Women in Litigation
17008,LWC,Boalt Law School Citation Award
17008,LWD,Lawdragon 500 Leading Lawyers in America
17008,NCL,Top 100 No. California Super Lawyers
17008,NCW,Top 50 Women No. Calif. Super Lawyers
17008,WOA,Wheeler Oak Meritorious Award
