entity_id,gift_club_code,gift_club_code_desc,gift_club_type_desc,gift_club_status_desc
396869,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
396869,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
396917,NULL,NULL,NULL,NULL
396962,CBS,CAA Bancroft Society ($1000+),CAA Fund Society,Historic
396962,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
396962,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Active
396962,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
396962,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Active
396989,NULL,NULL,NULL,NULL
397001,NULL,NULL,NULL,NULL
397034,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
397034,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
397034,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
397034,CS5,"Charter Hill Society Patron ($25,000)",Charter Hill Society,Active
397034,HL7,Dean's Visionaries Circle,Haas Leadership Society,Active
397034,HLS,Haas Leadership Society,Haas Leadership Society,Historic
397034,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
397034,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
397034,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
397036,NULL,NULL,NULL,NULL
397038,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
397038,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
397038,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
397038,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
397055,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
397055,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
397055,ETK,Engineering $10K+ Donors ($10K+),Engineering Giving Societies,Active
397055,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
397056,NULL,NULL,NULL,NULL
397082,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
397082,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Historic
397082,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
397082,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
397103,NULL,NULL,NULL,NULL
397105,NULL,NULL,NULL,NULL
397152,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
397152,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
397152,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
397171,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
397171,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
397171,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
397171,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
397174,NULL,NULL,NULL,NULL
397189,NULL,NULL,NULL,NULL
397268,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Active
397268,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Historic
397268,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
397290,NULL,NULL,NULL,NULL
397300,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
397304,NULL,NULL,NULL,NULL
397308,NULL,NULL,NULL,NULL
397319,NULL,NULL,NULL,NULL
397322,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Active
397322,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
397322,CS3,"Charter Hill Society Associate ($5,000)",Charter Hill Society,Historic
397322,CS4,"Charter Hill Society Partner ($10,000)",Charter Hill Society,Historic
397322,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
397322,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Active
397322,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
397368,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
397423,CS1,"Charter Hill Society Member ($1,000)",Charter Hill Society,Historic
397423,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
397423,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
397429,NULL,NULL,NULL,NULL
397437,NULL,NULL,NULL,NULL
397440,NULL,NULL,NULL,NULL
397450,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Historic
397470,NULL,NULL,NULL,NULL
397474,NULL,NULL,NULL,NULL
397482,NULL,NULL,NULL,NULL
397495,NULL,NULL,NULL,NULL
397501,NULL,NULL,NULL,NULL
397651,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Historic
397651,L05,Loyal Giving 5 to 9 Years,Berkeley Loyal,Active
397668,NULL,NULL,NULL,NULL
397746,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
397746,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
397746,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
397768,NULL,NULL,NULL,NULL
397798,NULL,NULL,NULL,NULL
397886,NULL,NULL,NULL,NULL
397900,NULL,NULL,NULL,NULL
397922,NULL,NULL,NULL,NULL
397928,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Active
397938,L15,Loyal Giving 15 to 19 Years,Berkeley Loyal,Historic
397938,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Active
397938,L20,Loyal Giving 20 to 24 Years,Berkeley Loyal,Historic
397938,NAC,New Alumni Challenge Matched,New Alumni Challenge,Historic
397951,L25,Loyal Giving 25 to 29 Years,Berkeley Loyal,Historic
397951,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Active
397951,L30,Loyal Giving 30 to 39 Years,Berkeley Loyal,Historic
397982,NULL,NULL,NULL,NULL
398175,NULL,NULL,NULL,NULL
398194,L10,Loyal Giving 10 to 14 Years,Berkeley Loyal,Active
398299,L03,Loyal Giving 3 to 4 Years,Berkeley Loyal,Active
398365,NULL,NULL,NULL,NULL
398375,HLS,Haas Leadership Society,Haas Leadership Society,Historic
398380,NULL,NULL,NULL,NULL
398401,NULL,NULL,NULL,NULL
398403,NULL,NULL,NULL,NULL
398446,NULL,NULL,NULL,NULL
398541,NULL,NULL,NULL,NULL
398577,NULL,NULL,NULL,NULL
398600,NULL,NULL,NULL,NULL
398634,CS2,"Charter Hill Society Affiliate ($2,500)",Charter Hill Society,Active
398650,NULL,NULL,NULL,NULL
398701,NULL,NULL,NULL,NULL
