entity_id,sport_code,sport_desc
7209,MATL,Track & Field - Men
7215,NULL,NULL
7216,NULL,NULL
7219,NULL,NULL
7220,NULL,NULL
7227,NULL,NULL
7232,NULL,NULL
7234,NULL,NULL
7252,NULL,NULL
7253,NULL,NULL
7254,NULL,NULL
7256,NULL,NULL
7272,NULL,NULL
7274,NULL,NULL
7281,NULL,NULL
7289,NULL,NULL
7318,ICA,Intercollegiate Athlete
7318,MATL,Track & Field - Men
7320,NULL,NULL
7322,NULL,NULL
7325,NULL,NULL
7326,NULL,NULL
7334,NULL,NULL
7345,NULL,NULL
7346,ICA,Intercollegiate Athlete
7346,MACC,Crew - Men
7353,ICA,Intercollegiate Athlete
7353,MAGO,Golf - Men
7356,NULL,NULL
7374,NULL,NULL
7386,NULL,NULL
7392,NULL,NULL
7398,NULL,NULL
7407,NULL,NULL
7416,NULL,NULL
7436,NULL,NULL
7451,NULL,NULL
7453,NULL,NULL
7460,RSBX,Cal Boxing Club
7470,NULL,NULL
7475,NULL,NULL
7477,NULL,NULL
7494,NULL,NULL
7524,NULL,NULL
7532,NULL,NULL
7535,NULL,NULL
7539,ICA,Intercollegiate Athlete
7539,MABB,Basketball - Men
7549,NULL,NULL
7552,NULL,NULL
7560,NULL,NULL
7568,NULL,NULL
7570,NULL,NULL
7573,NULL,NULL
7579,ICA,Intercollegiate Athlete
7579,MASW,Swimming & Diving - Men
7583,NULL,NULL
7584,NULL,NULL
7587,NULL,NULL
7594,NULL,NULL
7596,NULL,NULL
7599,NULL,NULL
7602,NULL,NULL
7603,NULL,NULL
7614,NULL,NULL
7622,NULL,NULL
7634,NULL,NULL
7641,NULL,NULL
7646,RSIP,Intramural Sports Participant
7653,NULL,NULL
7654,NULL,NULL
7660,NULL,NULL
7677,ICA,Intercollegiate Athlete
7677,MATL,Track & Field - Men
7709,ICA,Intercollegiate Athlete
7709,MACC,Crew - Men
7732,NULL,NULL
7738,NULL,NULL
7739,NULL,NULL
7740,NULL,NULL
7750,ICA,Intercollegiate Athlete
7750,MAFL,Football - Men
7753,NULL,NULL
7762,NULL,NULL
7764,NULL,NULL
7765,NULL,NULL
7785,NULL,NULL
7804,NULL,NULL
7810,NULL,NULL
7812,NULL,NULL
7827,NULL,NULL
7834,NULL,NULL
7842,NULL,NULL
7844,NULL,NULL
7845,NULL,NULL
7856,NULL,NULL
7857,NULL,NULL
7858,NULL,NULL
7885,NULL,NULL
7898,NULL,NULL
7900,NULL,NULL
7902,NULL,NULL
7903,NULL,NULL
7909,NULL,NULL
7917,NULL,NULL
7922,NULL,NULL
7923,NULL,NULL
7930,NULL,NULL
7935,NULL,NULL
7938,NULL,NULL
7946,ICA,Intercollegiate Athlete
7946,MAFL,Football - Men
7952,NULL,NULL
7972,NULL,NULL
7982,NULL,NULL
7988,NULL,NULL
8000,NULL,NULL
8012,NULL,NULL
8021,ICA,Intercollegiate Athlete
8021,MAFL,Football - Men
8021,MARU,Rugby - Men
8024,ICA,Intercollegiate Athlete
8024,MAWP,Water Polo - Men
8042,NULL,NULL
8049,NULL,NULL
8051,NULL,NULL
8060,NULL,NULL
8061,NULL,NULL
8074,NULL,NULL
8085,NULL,NULL
8097,NULL,NULL
8099,NULL,NULL
8100,ICA,Intercollegiate Athlete
8100,MASW,Swimming & Diving - Men
8100,MAWP,Water Polo - Men
8105,NULL,NULL
8107,NULL,NULL
8116,NULL,NULL
8138,NULL,NULL
8143,NULL,NULL
8146,NULL,NULL
8150,NULL,NULL
8163,NULL,NULL
8165,NULL,NULL
8176,NULL,NULL
8183,NULL,NULL
8184,NULL,NULL
8187,NULL,NULL
8205,NULL,NULL
8218,ICA,Intercollegiate Athlete
8218,MAFL,Football - Men
8232,NULL,NULL
8251,NULL,NULL
8253,NULL,NULL
8254,NULL,NULL
8261,NULL,NULL
8262,NULL,NULL
8277,ICA,Intercollegiate Athlete
8277,MACC,Crew - Men
8278,NULL,NULL
8281,NULL,NULL
8283,ICA,Intercollegiate Athlete
8283,MABB,Basketball - Men
8283,MATL,Track & Field - Men
8300,NULL,NULL
8301,NULL,NULL
8303,NULL,NULL
8305,ICA,Intercollegiate Athlete
8305,MAFL,Football - Men
8317,NULL,NULL
8326,NULL,NULL
8329,NULL,NULL
8332,NULL,NULL
8334,NULL,NULL
8338,NULL,NULL
8344,NULL,NULL
8354,NULL,NULL
8367,NULL,NULL
8375,ICA,Intercollegiate Athlete
8375,MABO,Boxing - Men
8389,NULL,NULL
8390,NULL,NULL
8392,ICA,Intercollegiate Athlete
8392,WAVB,Volleyball - Women
8416,NULL,NULL
8417,ICA,Intercollegiate Athlete
8417,MAFL,Football - Men
8420,NULL,NULL
8432,NULL,NULL
8445,NULL,NULL
8447,NULL,NULL
8453,NULL,NULL
8472,NULL,NULL
8478,NULL,NULL
8481,NULL,NULL
8483,NULL,NULL
8486,NULL,NULL
8488,NULL,NULL
8512,NULL,NULL
8519,ICA,Intercollegiate Athlete
8519,MAFL,Football - Men
8522,NULL,NULL
8529,NULL,NULL
8543,NULL,NULL
8545,NULL,NULL
8547,NULL,NULL
8557,NULL,NULL
8563,NULL,NULL
8565,NULL,NULL
8566,NULL,NULL
8571,NULL,NULL
8572,NULL,NULL
8575,NULL,NULL
8579,NULL,NULL
8586,NULL,NULL
8587,NULL,NULL
8589,NULL,NULL
8605,ICA,Intercollegiate Athlete
8605,MASO,Soccer - Men
8605,MATN,Tennis - Men
8626,NULL,NULL
8633,NULL,NULL
8636,NULL,NULL
8643,NULL,NULL
8650,NULL,NULL
8654,NULL,NULL
8660,NULL,NULL
8663,NULL,NULL
8666,NULL,NULL
8671,NULL,NULL
8672,NULL,NULL
8676,ICA,Intercollegiate Athlete
8676,MATN,Tennis - Men
8693,NULL,NULL
8704,NULL,NULL
8706,NULL,NULL
8708,NULL,NULL
8711,NULL,NULL
8717,NULL,NULL
8725,NULL,NULL
8735,NULL,NULL
8737,NULL,NULL
8739,ICA,Intercollegiate Athlete
8739,MAFL,Football - Men
8739,MARU,Rugby - Men
8752,NULL,NULL
8754,NULL,NULL
8760,NULL,NULL
8761,NULL,NULL
8763,NULL,NULL
8770,NULL,NULL
8771,NULL,NULL
8779,NULL,NULL
8792,NULL,NULL
8794,NULL,NULL
8799,NULL,NULL
8803,ICA,Intercollegiate Athlete
8803,MACC,Crew - Men
8823,NULL,NULL
8831,NULL,NULL
8840,NULL,NULL
8854,NULL,NULL
8856,NULL,NULL
8862,NULL,NULL
8872,NULL,NULL
8875,NULL,NULL
8876,NULL,NULL
8901,NULL,NULL
8904,NULL,NULL
8925,NULL,NULL
8932,NULL,NULL
8946,NULL,NULL
8949,NULL,NULL
8951,NULL,NULL
8953,NULL,NULL
8970,NULL,NULL
8993,NULL,NULL
9008,NULL,NULL
9012,NULL,NULL
9022,NULL,NULL
9027,ICA,Intercollegiate Athlete
9027,WABB,Basketball - Women
9027,WATN,Tennis - Women
9039,NULL,NULL
9043,NULL,NULL
9051,ICA,Intercollegiate Athlete
9051,MATL,Track & Field - Men
9079,NULL,NULL
9091,NULL,NULL
9093,RSBX,Cal Boxing Club
9098,NULL,NULL
9100,ICA,Intercollegiate Athlete
9100,MACC,Crew - Men
9102,NULL,NULL
9107,NULL,NULL
9128,NULL,NULL
9130,ICA,Intercollegiate Athlete
9130,MACC,Crew - Men
9134,RSIP,Intramural Sports Participant
9153,NULL,NULL
9161,NULL,NULL
9166,NULL,NULL
9178,NULL,NULL
9193,NULL,NULL
9203,ICA,Intercollegiate Athlete
9203,MACC,Crew - Men
9204,NULL,NULL
9230,NULL,NULL
9236,NULL,NULL
9268,NULL,NULL
9273,NULL,NULL
9274,NULL,NULL
9280,RSSL,Cal Sailing Club
9284,NULL,NULL
9287,NULL,NULL
9288,NULL,NULL
9302,NULL,NULL
9303,NULL,NULL
9310,NULL,NULL
9313,NULL,NULL
9318,NULL,NULL
9320,NULL,NULL
9329,NULL,NULL
9331,ICA,Intercollegiate Athlete
9331,MAFL,Football - Men
9331,MARU,Rugby - Men
9331,MATL,Track & Field - Men
9336,NULL,NULL
9337,NULL,NULL
9339,NULL,NULL
9353,NULL,NULL
9360,NULL,NULL
9364,NULL,NULL
9371,NULL,NULL
9375,NULL,NULL
9376,NULL,NULL
9406,ICA,Intercollegiate Athlete
9406,MAFL,Football - Men
9407,NULL,NULL
9413,NULL,NULL
9418,NULL,NULL
9422,NULL,NULL
9429,NULL,NULL
9434,NULL,NULL
9440,ICA,Intercollegiate Athlete
9440,MATL,Track & Field - Men
9443,NULL,NULL
9454,NULL,NULL
9460,NULL,NULL
9470,NULL,NULL
9471,NULL,NULL
9477,ICA,Intercollegiate Athlete
9477,WATN,Tennis - Women
9480,NULL,NULL
9484,NULL,NULL
9487,NULL,NULL
9488,ICA,Intercollegiate Athlete
9488,MAFL,Football - Men
9499,NULL,NULL
9502,NULL,NULL
9519,NULL,NULL
9521,ICA,Intercollegiate Athlete
9521,MACC,Crew - Men
9523,NULL,NULL
9529,NULL,NULL
9534,NULL,NULL
9553,NULL,NULL
9556,NULL,NULL
9565,NULL,NULL
9575,ICA,Intercollegiate Athlete
9575,MABS,Baseball - Men
9581,NULL,NULL
9597,NULL,NULL
9616,NULL,NULL
9662,NULL,NULL
9682,NULL,NULL
9683,NULL,NULL
9699,NULL,NULL
9731,ICA,Intercollegiate Athlete
9731,MABB,Basketball - Men
9732,NULL,NULL
9751,NULL,NULL
9762,NULL,NULL
9771,NULL,NULL
9776,NULL,NULL
9782,NULL,NULL
9794,NULL,NULL
9799,NULL,NULL
9826,NULL,NULL
9829,NULL,NULL
9834,NULL,NULL
9848,ICA,Intercollegiate Athlete
9848,MABB,Basketball - Men
9848,MATL,Track & Field - Men
9849,NULL,NULL
9853,NULL,NULL
9855,NULL,NULL
9859,NULL,NULL
9867,NULL,NULL
9873,NULL,NULL
9885,NULL,NULL
9892,RSIP,Intramural Sports Participant
9911,NULL,NULL
9917,NULL,NULL
9921,NULL,NULL
9935,NULL,NULL
9950,NULL,NULL
9955,NULL,NULL
9962,NULL,NULL
9966,NULL,NULL
9967,NULL,NULL
9987,NULL,NULL
9993,NULL,NULL
9996,ICA,Intercollegiate Athlete
9996,MARU,Rugby - Men
10000,NULL,NULL
10002,NULL,NULL
10003,NULL,NULL
10010,NULL,NULL
10018,NULL,NULL
10052,NULL,NULL
10055,NULL,NULL
10056,NULL,NULL
10072,NULL,NULL
10080,NULL,NULL
10082,NULL,NULL
10101,NULL,NULL
10104,NULL,NULL
10108,RSBX,Cal Boxing Club
10110,NULL,NULL
10119,ICA,Intercollegiate Athlete
10119,MATL,Track & Field - Men
10120,NULL,NULL
10129,NULL,NULL
10130,NULL,NULL
10134,NULL,NULL
10135,ICA,Intercollegiate Athlete
10135,MASO,Soccer - Men
10141,NULL,NULL
10142,NULL,NULL
10148,NULL,NULL
10154,ICA,Intercollegiate Athlete
10154,MASW,Swimming & Diving - Men
10154,MAWP,Water Polo - Men
10158,NULL,NULL
10160,NULL,NULL
10174,NULL,NULL
10177,NULL,NULL
10181,ICA,Intercollegiate Athlete
10181,MATN,Tennis - Men
10190,NULL,NULL
10204,NULL,NULL
10210,NULL,NULL
10211,ICA,Intercollegiate Athlete
10211,MATN,Tennis - Men
10213,NULL,NULL
10231,NULL,NULL
10244,NULL,NULL
10267,ICA,Intercollegiate Athlete
10267,MATL,Track & Field - Men
10268,NULL,NULL
10270,NULL,NULL
10274,NULL,NULL
10276,NULL,NULL
10291,NULL,NULL
10303,NULL,NULL
10306,NULL,NULL
10310,NULL,NULL
10311,NULL,NULL
10314,NULL,NULL
10324,NULL,NULL
10325,NULL,NULL
10347,NULL,NULL
10360,ICA,Intercollegiate Athlete
10360,MAFL,Football - Men
10360,MARU,Rugby - Men
10360,MATL,Track & Field - Men
10362,ICA,Intercollegiate Athlete
10362,MAFL,Football - Men
10364,NULL,NULL
10368,NULL,NULL
10370,NULL,NULL
10374,ICA,Intercollegiate Athlete
10374,MACC,Crew - Men
10392,NULL,NULL
10399,NULL,NULL
10400,NULL,NULL
10404,NULL,NULL
10411,ICA,Intercollegiate Athlete
10411,MAFL,Football - Men
10411,MARU,Rugby - Men
10412,NULL,NULL
10413,NULL,NULL
10425,NULL,NULL
10426,NULL,NULL
10427,NULL,NULL
10429,NULL,NULL
10432,NULL,NULL
10441,NULL,NULL
10445,NULL,NULL
10446,ICA,Intercollegiate Athlete
10446,MATL,Track & Field - Men
10448,NULL,NULL
10449,NULL,NULL
10450,NULL,NULL
10456,NULL,NULL
10464,NULL,NULL
10467,NULL,NULL
10469,NULL,NULL
10500,NULL,NULL
10515,NULL,NULL
10526,NULL,NULL
10531,NULL,NULL
10533,ICA,Intercollegiate Athlete
10533,MABB,Basketball - Men
10534,NULL,NULL
10538,NULL,NULL
10545,NULL,NULL
10555,NULL,NULL
10565,NULL,NULL
10579,NULL,NULL
10593,NULL,NULL
10606,ICA,Intercollegiate Athlete
10606,MAWP,Water Polo - Men
10618,NULL,NULL
10631,NULL,NULL
10633,NULL,NULL
10652,NULL,NULL
10655,NULL,NULL
10674,ICA,Intercollegiate Athlete
10674,MASW,Swimming & Diving - Men
10674,MAWP,Water Polo - Men
10681,ICA,Intercollegiate Athlete
10681,MACC,Crew - Men
10681,MAGO,Golf - Men
10689,NULL,NULL
10690,NULL,NULL
10693,NULL,NULL
10700,NULL,NULL
10715,NULL,NULL
10721,NULL,NULL
10726,NULL,NULL
10768,NULL,NULL
10772,ICA,Intercollegiate Athlete
10772,MACC,Crew - Men
10773,NULL,NULL
10774,NULL,NULL
10784,NULL,NULL
10790,NULL,NULL
10800,ICA,Intercollegiate Athlete
10800,MAFL,Football - Men
10811,NULL,NULL
10813,NULL,NULL
10827,NULL,NULL
10828,NULL,NULL
10834,NULL,NULL
10845,NULL,NULL
10850,NULL,NULL
10853,NULL,NULL
10863,NULL,NULL
10864,NULL,NULL
10866,NULL,NULL
10876,NULL,NULL
10880,NULL,NULL
10883,NULL,NULL
10886,NULL,NULL
10890,NULL,NULL
10893,NULL,NULL
10901,ICA,Intercollegiate Athlete
10901,MATL,Track & Field - Men
10911,NULL,NULL
10912,NULL,NULL
10927,NULL,NULL
10936,NULL,NULL
10946,NULL,NULL
10952,NULL,NULL
10955,NULL,NULL
10960,NULL,NULL
10965,ICA,Intercollegiate Athlete
10965,WATN,Tennis - Women
10972,NULL,NULL
10975,NULL,NULL
10977,ICA,Intercollegiate Athlete
10977,MARU,Rugby - Men
10979,NULL,NULL
10980,NULL,NULL
10988,NULL,NULL
11003,NULL,NULL
11005,NULL,NULL
11013,NULL,NULL
11015,NULL,NULL
11016,NULL,NULL
11017,NULL,NULL
11018,NULL,NULL
11019,NULL,NULL
11024,NULL,NULL
11031,NULL,NULL
11033,NULL,NULL
11034,NULL,NULL
11046,NULL,NULL
11050,NULL,NULL
11057,NULL,NULL
11062,NULL,NULL
11066,NULL,NULL
11068,NULL,NULL
11085,NULL,NULL
11089,NULL,NULL
11096,NULL,NULL
11101,NULL,NULL
11102,NULL,NULL
11103,ICA,Intercollegiate Athlete
11103,MAFL,Football - Men
11103,MATL,Track & Field - Men
11108,NULL,NULL
11118,NULL,NULL
11137,NULL,NULL
11142,NULL,NULL
11146,ICA,Intercollegiate Athlete
11146,WATN,Tennis - Women
11171,NULL,NULL
11176,NULL,NULL
11189,NULL,NULL
11190,NULL,NULL
11192,NULL,NULL
11194,NULL,NULL
11195,NULL,NULL
11206,NULL,NULL
11208,NULL,NULL
11218,NULL,NULL
11222,NULL,NULL
11236,NULL,NULL
11252,NULL,NULL
11255,NULL,NULL
11257,NULL,NULL
11265,NULL,NULL
11277,NULL,NULL
11285,NULL,NULL
11291,NULL,NULL
11296,NULL,NULL
11305,NULL,NULL
11307,NULL,NULL
11308,NULL,NULL
11310,NULL,NULL
11311,NULL,NULL
11313,NULL,NULL
11317,NULL,NULL
11321,NULL,NULL
11323,NULL,NULL
11329,NULL,NULL
11330,NULL,NULL
11332,NULL,NULL
11334,NULL,NULL
11340,NULL,NULL
11344,NULL,NULL
11347,NULL,NULL
11353,NULL,NULL
11354,NULL,NULL
11366,NULL,NULL
11369,NULL,NULL
11372,NULL,NULL
11378,NULL,NULL
11379,NULL,NULL
11381,NULL,NULL
11387,NULL,NULL
11389,NULL,NULL
11393,NULL,NULL
11397,NULL,NULL
11399,NULL,NULL
11400,ICA,Intercollegiate Athlete
11400,MAFL,Football - Men
11400,MARU,Rugby - Men
11401,NULL,NULL
11406,NULL,NULL
11407,NULL,NULL
11408,NULL,NULL
11412,NULL,NULL
11415,NULL,NULL
11419,NULL,NULL
11421,NULL,NULL
11422,NULL,NULL
11423,ICA,Intercollegiate Athlete
11423,MASO,Soccer - Men
11425,ICA,Intercollegiate Athlete
11425,MATL,Track & Field - Men
11426,NULL,NULL
11427,NULL,NULL
11431,NULL,NULL
11434,NULL,NULL
11435,NULL,NULL
11436,NULL,NULL
11440,NULL,NULL
11442,NULL,NULL
11444,NULL,NULL
11447,NULL,NULL
11448,NULL,NULL
11449,NULL,NULL
11454,NULL,NULL
11456,NULL,NULL
11457,NULL,NULL
11464,NULL,NULL
11468,NULL,NULL
11473,NULL,NULL
11481,NULL,NULL
11484,NULL,NULL
11485,NULL,NULL
11489,NULL,NULL
11492,NULL,NULL
11494,NULL,NULL
11501,NULL,NULL
11509,NULL,NULL
11512,NULL,NULL
11529,NULL,NULL
11535,NULL,NULL
11537,NULL,NULL
11540,NULL,NULL
11554,NULL,NULL
11560,NULL,NULL
11562,NULL,NULL
11563,NULL,NULL
11565,ICA,Intercollegiate Athlete
11565,MABO,Boxing - Men
11565,RSBX,Cal Boxing Club
11566,NULL,NULL
11567,NULL,NULL
11569,ICA,Intercollegiate Athlete
11569,MABB,Basketball - Men
11570,NULL,NULL
11575,NULL,NULL
11577,NULL,NULL
11579,NULL,NULL
11581,ICA,Intercollegiate Athlete
11581,MARU,Rugby - Men
11593,ICA,Intercollegiate Athlete
11593,MAFL,Football - Men
11594,ICA,Intercollegiate Athlete
11594,MAFL,Football - Men
11605,ICA,Intercollegiate Athlete
11605,MATN,Tennis - Men
11607,ICA,Intercollegiate Athlete
11607,MATL,Track & Field - Men
11609,ICA,Intercollegiate Athlete
11609,MAFL,Football - Men
11615,ICA,Intercollegiate Athlete
11615,MACC,Crew - Men
11618,ICA,Intercollegiate Athlete
11618,MAFL,Football - Men
11618,MARU,Rugby - Men
11619,NULL,NULL
11623,NULL,NULL
11624,NULL,NULL
11626,NULL,NULL
11627,NULL,NULL
11628,ICA,Intercollegiate Athlete
11628,MACC,Crew - Men
11629,ICA,Intercollegiate Athlete
11629,MABB,Basketball - Men
11629,MACC,Crew - Men
11632,ICA,Intercollegiate Athlete
11632,MABB,Basketball - Men
11632,MATL,Track & Field - Men
11638,NULL,NULL
11644,NULL,NULL
11645,NULL,NULL
11659,NULL,NULL
11701,ICA,Intercollegiate Athlete
11701,MASW,Swimming & Diving - Men
11701,MAWP,Water Polo - Men
11707,NULL,NULL
11728,NULL,NULL
11738,NULL,NULL
11742,NULL,NULL
11744,NULL,NULL
11751,NULL,NULL
11754,NULL,NULL
11759,NULL,NULL
11761,ICA,Intercollegiate Athlete
11761,MACC,Crew - Men
11763,NULL,NULL
11764,NULL,NULL
11766,NULL,NULL
11770,NULL,NULL
11775,NULL,NULL
11777,NULL,NULL
11783,NULL,NULL
11785,NULL,NULL
11786,NULL,NULL
11787,NULL,NULL
11790,NULL,NULL
11799,NULL,NULL
11801,NULL,NULL
11804,NULL,NULL
11805,NULL,NULL
11807,NULL,NULL
11809,NULL,NULL
11816,NULL,NULL
11821,NULL,NULL
11822,NULL,NULL
11832,NULL,NULL
11835,NULL,NULL
11840,NULL,NULL
11841,NULL,NULL
11843,NULL,NULL
11845,NULL,NULL
11847,ICA,Intercollegiate Athlete
11847,MATL,Track & Field - Men
11848,NULL,NULL
11850,NULL,NULL
11851,NULL,NULL
11860,RSIP,Intramural Sports Participant
11862,NULL,NULL
11864,ICA,Intercollegiate Athlete
11864,MABB,Basketball - Men
11868,NULL,NULL
11880,NULL,NULL
11886,NULL,NULL
11891,NULL,NULL
11897,NULL,NULL
11899,NULL,NULL
11901,NULL,NULL
11902,NULL,NULL
11914,NULL,NULL
11918,NULL,NULL
11933,RSBX,Cal Boxing Club
11937,NULL,NULL
11941,NULL,NULL
11944,NULL,NULL
11957,NULL,NULL
11968,NULL,NULL
11979,NULL,NULL
11981,NULL,NULL
11982,NULL,NULL
11985,NULL,NULL
11986,NULL,NULL
11989,NULL,NULL
11990,NULL,NULL
11992,NULL,NULL
11994,NULL,NULL
11996,NULL,NULL
11999,NULL,NULL
12005,NULL,NULL
12006,NULL,NULL
12010,NULL,NULL
12011,NULL,NULL
12012,NULL,NULL
12017,NULL,NULL
12022,NULL,NULL
12024,NULL,NULL
12028,NULL,NULL
12032,NULL,NULL
12034,NULL,NULL
12035,NULL,NULL
12037,NULL,NULL
12040,NULL,NULL
12045,NULL,NULL
12057,NULL,NULL
12058,ICA,Intercollegiate Athlete
12058,MARU,Rugby - Men
12059,NULL,NULL
12061,RSSQ,Cal Squash Club
12065,NULL,NULL
12069,NULL,NULL
12071,NULL,NULL
12074,NULL,NULL
12078,NULL,NULL
12085,NULL,NULL
12086,NULL,NULL
12088,NULL,NULL
12089,NULL,NULL
12091,NULL,NULL
12092,NULL,NULL
12095,NULL,NULL
12099,NULL,NULL
12103,NULL,NULL
12111,NULL,NULL
12112,NULL,NULL
12126,NULL,NULL
12134,NULL,NULL
12139,NULL,NULL
12140,NULL,NULL
12146,NULL,NULL
12147,NULL,NULL
12148,NULL,NULL
12155,NULL,NULL
12160,NULL,NULL
12170,NULL,NULL
12172,NULL,NULL
12177,NULL,NULL
12178,NULL,NULL
12185,NULL,NULL
12188,NULL,NULL
12190,ICA,Intercollegiate Athlete
12190,MABS,Baseball - Men
12193,NULL,NULL
12200,NULL,NULL
12202,NULL,NULL
12204,NULL,NULL
12209,NULL,NULL
12210,NULL,NULL
12214,NULL,NULL
12215,NULL,NULL
12216,NULL,NULL
12217,NULL,NULL
12222,NULL,NULL
12223,NULL,NULL
12224,NULL,NULL
12227,NULL,NULL
12229,NULL,NULL
12233,NULL,NULL
12239,ICA,Intercollegiate Athlete
12239,MAFL,Football - Men
12239,MARU,Rugby - Men
12244,NULL,NULL
12247,NULL,NULL
12250,NULL,NULL
12258,NULL,NULL
12262,NULL,NULL
12264,NULL,NULL
12269,NULL,NULL
12273,NULL,NULL
12274,NULL,NULL
12289,NULL,NULL
12291,NULL,NULL
12298,NULL,NULL
12306,NULL,NULL
12310,NULL,NULL
12311,NULL,NULL
12314,ICA,Intercollegiate Athlete
12314,WATN,Tennis - Women
12322,NULL,NULL
12323,NULL,NULL
12326,NULL,NULL
12337,NULL,NULL
12344,NULL,NULL
12350,NULL,NULL
12366,NULL,NULL
12367,NULL,NULL
12369,NULL,NULL
12371,NULL,NULL
12374,NULL,NULL
12377,NULL,NULL
12380,NULL,NULL
12382,ICA,Intercollegiate Athlete
12382,MASW,Swimming & Diving - Men
12382,MAWP,Water Polo - Men
12383,NULL,NULL
12396,NULL,NULL
12402,ICA,Intercollegiate Athlete
12402,MAFL,Football - Men
12402,MARU,Rugby - Men
12404,ICA,Intercollegiate Athlete
12404,MAWP,Water Polo - Men
12406,NULL,NULL
12408,NULL,NULL
12409,NULL,NULL
12410,NULL,NULL
12413,NULL,NULL
12414,ICA,Intercollegiate Athlete
12414,MACC,Crew - Men
12425,NULL,NULL
12426,NULL,NULL
12428,NULL,NULL
12432,NULL,NULL
12434,ICA,Intercollegiate Athlete
12434,MABB,Basketball - Men
12439,NULL,NULL
12441,NULL,NULL
12455,ICA,Intercollegiate Athlete
12455,MAFL,Football - Men
12455,MARU,Rugby - Men
12456,NULL,NULL
12457,NULL,NULL
12467,ICA,Intercollegiate Athlete
12467,MAWR,Wrestling - Men
12472,NULL,NULL
12479,NULL,NULL
12484,NULL,NULL
12485,NULL,NULL
12488,NULL,NULL
12490,NULL,NULL
12492,RSCS,Cal Ski Team
12498,NULL,NULL
12500,NULL,NULL
12501,NULL,NULL
12502,NULL,NULL
12506,NULL,NULL
12512,NULL,NULL
12514,NULL,NULL
12518,NULL,NULL
12520,NULL,NULL
12521,NULL,NULL
12526,NULL,NULL
12529,NULL,NULL
12532,NULL,NULL
12544,NULL,NULL
12546,NULL,NULL
12547,ICA,Intercollegiate Athlete
12547,MAGY,Gymnastics - Men
12549,NULL,NULL
12557,NULL,NULL
12561,NULL,NULL
12566,NULL,NULL
12576,ICA,Intercollegiate Athlete
12576,MARU,Rugby - Men
12576,RSSQ,Cal Squash Club
12578,NULL,NULL
12581,NULL,NULL
12582,NULL,NULL
12584,NULL,NULL
12590,NULL,NULL
12594,NULL,NULL
12596,NULL,NULL
12597,NULL,NULL
12599,NULL,NULL
12606,NULL,NULL
12608,NULL,NULL
12614,NULL,NULL
12615,NULL,NULL
12618,NULL,NULL
12619,NULL,NULL
12621,NULL,NULL
12622,NULL,NULL
12626,NULL,NULL
12630,NULL,NULL
12631,ICA,Intercollegiate Athlete
12631,MASW,Swimming & Diving - Men
12632,NULL,NULL
12633,NULL,NULL
12637,NULL,NULL
12645,NULL,NULL
12648,NULL,NULL
12654,NULL,NULL
12655,NULL,NULL
12656,NULL,NULL
12661,NULL,NULL
12671,NULL,NULL
12677,NULL,NULL
12679,NULL,NULL
12680,NULL,NULL
12684,NULL,NULL
12685,NULL,NULL
12688,NULL,NULL
12689,RSLC,Cal LaCrosse Club
12690,NULL,NULL
12692,NULL,NULL
12695,NULL,NULL
12696,NULL,NULL
12699,NULL,NULL
12700,NULL,NULL
12701,NULL,NULL
12706,NULL,NULL
12708,NULL,NULL
12709,NULL,NULL
12716,NULL,NULL
12726,NULL,NULL
12731,NULL,NULL
12732,RSBK,Cal Basketball Club
12733,NULL,NULL
12734,NULL,NULL
12735,NULL,NULL
12744,NULL,NULL
12745,NULL,NULL
12751,NULL,NULL
12753,NULL,NULL
12755,NULL,NULL
12757,NULL,NULL
12761,NULL,NULL
12762,NULL,NULL
12765,NULL,NULL
12766,NULL,NULL
12768,NULL,NULL
12771,NULL,NULL
12773,NULL,NULL
12778,NULL,NULL
12779,NULL,NULL
12793,NULL,NULL
12794,NULL,NULL
12795,NULL,NULL
12797,NULL,NULL
12798,NULL,NULL
12799,NULL,NULL
12802,ICA,Intercollegiate Athlete
12802,MATN,Tennis - Men
12803,NULL,NULL
12812,NULL,NULL
12813,ICA,Intercollegiate Athlete
12813,MASW,Swimming & Diving - Men
12813,MAWP,Water Polo - Men
12815,NULL,NULL
12816,NULL,NULL
12817,NULL,NULL
12823,ICA,Intercollegiate Athlete
12823,MASW,Swimming & Diving - Men
12827,NULL,NULL
12828,NULL,NULL
12831,NULL,NULL
12832,NULL,NULL
12833,NULL,NULL
12834,NULL,NULL
12837,NULL,NULL
12838,NULL,NULL
12839,NULL,NULL
12855,NULL,NULL
12862,NULL,NULL
12890,NULL,NULL
12891,NULL,NULL
12892,NULL,NULL
12911,NULL,NULL
12915,NULL,NULL
12925,NULL,NULL
12932,NULL,NULL
12936,NULL,NULL
12964,NULL,NULL
12973,NULL,NULL
12988,NULL,NULL
12993,NULL,NULL
13005,NULL,NULL
13006,NULL,NULL
13044,NULL,NULL
13058,NULL,NULL
13085,NULL,NULL
13086,NULL,NULL
13089,ICA,Intercollegiate Athlete
13089,MABB,Basketball - Men
13090,NULL,NULL
13092,NULL,NULL
13093,NULL,NULL
13094,NULL,NULL
13095,NULL,NULL
13097,NULL,NULL
13100,NULL,NULL
13101,NULL,NULL
13106,NULL,NULL
13108,NULL,NULL
13109,NULL,NULL
13122,ICA,Intercollegiate Athlete
13122,MASO,Soccer - Men
13124,NULL,NULL
13135,NULL,NULL
